,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
130,17202.99777,-32238.97156,-52260.56901,-3984.399615,-37493.64316,-61457.77541,-73898.93519,22209.52031,53246.01272,-60194.276,-86713.48086,-53187.13822,42983.34336,-16125.06254,40276.25653,-29280.02528,S
132,19948.99898,-32864.10515,-52643.61085,-4610.404922,-37701.46968,-61753.31017,-74141.58572,24425.78518,51492.47366,-59867.38174,-86457.88866,-52677.29493,43512.3868,-15695.05968,40856.32901,-28743.62811,S
134,19082.98064,-32661.6207,-52676.15499,-4512.526633,-37898.47796,-61803.08751,-74312.9789,24198.0656,54414.13723,-60300.17856,-86833.06269,-53220.97876,42926.1676,-16252.48984,40099.72246,-29536.37743,S
136,17504.74632,-32269.39228,-52177.91226,-3932.074181,-37319.67954,-61397.00102,-73790.2163,22138.9335,51230.55592,-59924.93748,-86522.93223,-52815.18284,43467.39274,-15719.78071,40912.25307,-28725.54555,S
138,20678.67168,-32981.69768,-52841.49085,-4804.015732,-37960.5264,-61930.80538,-74403.68228,25440.50967,53278.98154,-60072.79427,-86671.14665,-52872.69388,43327.02378,-15937.71022,40567.56682,-29142.09266,S
140,16965.35402,-32086.24209,-52134.43811,-3784.575019,-37396.90481,-61379.87958,-73851.61654,21992.17194,53039.61671,-60147.82907,-86733.3292,-53097.35126,43208.91717,-15988.26986,40596.71349,-29127.92166,S
142,19707.39898,-32687.9287,-52472.82117,-4359.551294,-37564.56525,-61637.55049,-74043.28275,24196.27746,51228.41015,-59789.70942,-86460.57087,-52562.56343,43768.44838,-15526.25931,41217.42144,-28554.30884,S
144,18995.3171,-32493.73674,-52497.65396,-4256.040365,-37758.04195,-61680.55525,-74205.89169,24107.33987,54279.75855,-60174.47235,-86796.24937,-53059.59917,43252.57012,-16031.6546,40562.78355,-29282.10399,S
146,17471.30811,-32084.36454,-51975.24899,-3642.708497,-37162.77029,-61253.99455,-73659.23508,22110.07739,51141.216,-59814.3634,-86499.4182,-52679.41835,43751.81869,-15524.89585,41324.6204,-28510.63353,S
148,20775.0524,-32818.14996,-52651.85865,-4529.469255,-37814.59186,-61799.73475,-74282.44642,25521.49004,53327.1272,-59926.23388,-86612.09334,-52700.78661,43680.96366,-15698.07717,41087.13312,-28861.04183,S
150,17126.19717,-31948.19772,-51978.64645,-3545.456057,-37281.23454,-61275.80986,-73769.07155,22144.54378,53171.62611,-60044.3405,-86707.0212,-52970.72863,43491.89025,-15802.70568,41026.13521,-28924.23021,S
152,19787.41822,-32587.05528,-52376.97689,-4201.412702,-37484.92598,-61581.93935,-74031.99512,24256.9848,51353.11053,-59713.62409,-86448.72444,-52465.08747,44012.28357,-15373.1275,41598.25046,-28389.50943,S
154,19125.91834,-32420.7583,-52433.92914,-4140.504198,-37702.63197,-61648.5699,-74222.32023,24225.33473,54345.71854,-60159.74255,-86832.48154,-53020.99771,43394.03431,-15950.94245,40784.57991,-29223.20714,S
156,17510.53542,-32029.80394,-51943.39775,-3567.047842,-37130.76259,-61250.66414,-73715.98616,22136.49716,51262.02718,-59798.09133,-86533.07993,-52646.7401,43904.63756,-15441.21092,41565.97454,-28447.08752,S
158,20825.72381,-32791.10435,-52647.25419,-4490.487813,-37795.27996,-61816.85618,-74359.7164,25561.47731,53324.10971,-59961.1026,-86691.84437,-52721.7302,43740.32989,-15676.01599,41193.59448,-28887.48394,S
160,17214.44186,-31924.63898,-51990.40347,-3524.892452,-37276.63008,-61308.21989,-73860.91487,22232.63201,53254.57344,-60085.3783,-86792.44957,-53004.59153,43545.80266,-15795.06139,41122.8065,-28961.95995,S
162,19918.66766,-32548.78909,-52363.18587,-4144.773381,-37469.01154,-61595.28334,-74089.10383,24388.05543,51455.83915,-59746.27998,-86526.9332,-52497.25163,44081.68573,-15355.29081,41722.61557,-28407.21201,S
164,19361.30456,-32395.47847,-52424.4967,-4080.109785,-37699.63684,-61666.16072,-74276.65732,24466.82298,54532.42267,-60191.7726,-86906.35406,-53049.00444,43479.39563,-15925.72968,40947.56883,-29224.68236,S
166,17780.32098,-31972.22584,-51898.33664,-3444.716745,-37116.68099,-61243.42218,-73728.99487,22425.77343,51495.89348,-59841.65488,-86609.16526,-52685.52037,43988.16603,-15421.13905,41744.36381,-28446.52873,S
168,21097.2975,-32753.41931,-52626.64588,-4403.07014,-37801.82902,-61832.16713,-74398.58608,25833.29688,53611.75431,-59984.75075,-86740.95115,-52737.84581,43876.51907,-15623.86937,41466.21871,-28831.29166,S
170,17407.78445,-31916.30178,-52010.85532,-3481.150088,-37310.26945,-61357.7737,-73947.28201,22431.27196,53483.65646,-60156.59096,-86881.78949,-53070.61858,43602.46433,-15803.42094,41286.53303,-28989.29614,S
172,20041.26698,-32562.11073,-52416.04774,-4130.132989,-37519.0571,-61667.21125,-74206.15991,24504.86565,51576.82914,-59848.94155,-86638.91544,-52595.15227,44089.0171,-15395.09927,41824.80774,-28472.85908,S
