1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
-50579.002568602875,-45479.51912635793,-51413.46024435285,-28873.536452476557,-43573.96585630964,-58864.81658992966,-55882.98212086942,-2321.921565761753,-36055.93425702265,-19933.263353498383,-51535.88074873457,-50274.16947772139,-31139.44454663331,-35425.525656405174,42867.96365594431,-23910.979796764826,V
-70145.83142350095,-63397.437441043556,-72407.13505829991,-28658.24444988304,-60210.16808869459,-92143.43483965813,-82459.04981601832,24733.680454931316,-64053.528196040184,-66690.38584117721,-97489.10039533382,-92399.04938924902,-69430.19562127539,-67363.64273591552,73013.89551328367,-32607.88710211362,V
-93261.24557986803,-83738.6201308513,-94064.9025517586,-51662.83865724071,-79963.00816094973,-111672.46689468228,-104959.3216132309,-1866.5271242293268,-48101.334047476535,-51648.466485555946,-84218.48973256227,-80522.76289734399,-58543.30909768452,-54794.02748275131,85836.08547879285,-19362.73507627667,V
-88312.74817141869,-79479.49522489253,-90349.39442269737,-45458.66494878113,-75929.07708037819,-107022.11940552229,-99504.26662019095,8275.129887477147,-80568.82984266637,-48695.48811858751,-109851.64908786406,-103621.59205932524,-81206.01102185382,-79391.71992441654,60761.853845340476,-46787.87848804933,V
-73854.96930539243,-66462.01806807733,-75263.57624096588,-33101.950061553725,-63110.44104223741,-95551.36061326989,-86501.40750424952,17590.509961904285,-43214.84037814622,-68827.36907331576,-81049.79467985567,-77647.14391793536,-54589.66548319644,-51557.2713681783,89662.77118477479,-15138.545946901555,V
-102243.13762702199,-91671.36599676205,-103337.54609078719,-59375.35278503333,-87762.29176071785,-118786.04367805048,-113094.12724901763,-7962.049002891661,-69974.30413655093,-40316.377915904275,-101122.84584317755,-95838.15584637593,-73900.3880501256,-71106.9340833347,69324.69538744634,-38080.86819420674,V
-70145.87612698987,-63204.36307243861,-72308.89914141883,-28623.71100469959,-60004.532039705766,-92096.25030711298,-82465.15184225462,24629.63308449186,-64203.57545656866,-66390.82776198718,-97638.7453244621,-92627.30540362661,-69165.01452505762,-67479.87180708311,73629.88723872749,-32912.58608252837,V
-92739.84643695908,-83081.54589909862,-93437.55614013149,-51185.1818782308,-79300.1671791276,-111203.37083379875,-104486.93984591245,-1580.7153678793154,-47398.52814656832,-51981.68629189567,-83726.84076152334,-80175.72971293089,-57687.77372691318,-54296.3658924539,87055.50724929658,-18962.772960993407,V
-88576.87873564706,-79520.44362073466,-90493.54082268964,-45704.71295174515,-75945.39385383057,-107198.38526229684,-99764.73149832863,7878.051147228617,-80329.17443861657,-48329.27713743176,-109701.17714419094,-103592.82536421125,-80696.10067559489,-79237.26937023037,61610.70604451967,-46798.27204922105,V
-73390.05302072204,-65861.2478806076,-74715.46676343284,-32618.66064294108,-62506.51925879947,-95121.82714007224,-86054.59613258793,18019.641103701724,-43061.21683850489,-69007.30061618098,-80988.95323144832,-77700.20695927227,-54092.160355110216,-51484.56114346518,90490.07630229907,-15205.556476778565,V
