1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
-5344.9502998531225,7990.927456727917,2539.8063707120864,52648.50588423084,10576.420793106652,-6244.719772901509,-8928.761950583692,87074.12625242786,16124.593153547426,16703.63744540661,-13763.10900009978,-11835.494558274098,25124.00896835434,7964.239473848281,93749.98882412778,21561.185605667306,T
-10117.606534672563,12497.352063340195,-3705.785120223179,101425.93549799151,11090.332101623071,-3920.9877158388754,-12778.894636499243,186174.0945189112,38052.637940959685,44569.75842353802,-16877.28814807989,-16954.714590873074,56815.608658267105,37712.42203860546,187500.0,48549.41946857208,T
-2898.9094971310496,17900.55100924385,8117.773606511785,111368.59492881238,23266.355486673772,-3447.7342304866593,-11238.255946428293,177545.67295857347,41706.455255324276,8229.10764564367,-12560.942776315544,-12939.849548321909,39294.947897785656,11355.87082575212,187500.0,55584.04989052414,T
-11824.028113368526,14034.816805698492,551.2163700123275,102507.82698486173,16188.720308389702,-10149.10014261009,-16697.334253470213,179440.92207442786,34805.152989048125,42927.151075261965,-14514.865221365122,-13307.4910411228,56389.852629882414,40930.33563260265,187500.0,49624.605432105716,T
-4387.490974365589,15186.781011436107,1380.711958493228,107464.19220735935,15935.96678208909,208.60883100138082,-9439.454607898548,184800.44571166585,42471.466061051615,22445.5994302749,-15607.642007785083,-16670.690974079487,46044.66063316591,19202.02603364301,187500.0,52482.275960716725,T
-7117.913021792534,17471.442219190863,7898.726510849776,108923.3587888907,23736.435024313334,-9527.676943263645,-15475.453791076397,173995.3665727814,37223.92466353472,20455.95889758574,-11858.494503318609,-10878.415212442305,45620.15630247072,24720.202353024764,187500.0,54046.33927897683,T
-10006.116033329492,12642.54899532187,-3473.1705156767985,101823.2824591735,11277.237388758349,-3823.9587931583874,-12700.194144272107,186297.0291134154,38071.659275491154,44500.311553515385,-16802.90154253263,-16822.95105730904,56944.108837140666,38039.45041173106,187500.0,48784.04573011944,T
-2710.283125672713,18020.490469991026,8139.454798633433,111770.74751505227,23308.84615288331,-3114.76029333595,-11025.824967125054,178044.54154307148,41879.636571364,7934.645764189454,-12547.598784875725,-12947.42678969226,39284.57668835839,11285.306368506715,187500.0,55829.874376043605,T
-11650.667983373163,14254.713267649802,763.6697010600211,103019.30195323253,16458.550567454167,-10056.005126953736,-16614.565743752213,179645.64170189403,34894.38115291371,42372.403129625694,-14417.456319028894,-13167.904396999407,56278.5856459839,40885.74390241431,187500.0,49909.38900821078,T
-4353.4716193046115,15228.377607867433,1430.1763689728225,107674.72328838389,15916.252543479508,349.89420770337676,-9373.00287163292,185039.85524652665,42523.1879977212,22880.027935508246,-15598.701310002962,-16665.505369365856,46375.60056157119,19701.028728607744,187500.0,52594.50406962682,T
-6926.000943899267,17633.090035091645,8061.760134906785,109341.96225904969,23915.673663100442,-9332.948545569008,-15347.959440703326,174205.98706078375,37389.908717859835,19876.93695747101,-11815.2885812865,-10844.865244014889,45451.646501022165,24404.88629399375,187500.0,54287.58165688296,T
-10032.044056897648,12729.609039975292,-3390.804337358992,102039.96026992325,11382.312939442747,-3895.014988781809,-12765.61770029279,186307.24386063145,38020.74200162196,44766.78905091155,-16796.486591873956,-16770.536216561344,57172.923645129646,38455.28226557759,187500.0,48833.04075396547,T
-2613.164796014404,18100.35325292984,8232.236889867412,112033.46991937995,23340.563278265392,-2936.303965604778,-10900.141108052863,178558.02816844324,42002.794683312735,8150.228339460891,-12579.96411084701,-13001.741528718654,39487.66463847931,11434.88424240163,187500.0,55898.27071407685,T
-11551.4262379916,14421.412577797482,1107.8865656717498,103390.16209723498,16749.436169795536,-10062.509484590231,-16588.14598180604,179906.3748009652,34970.86882243977,42352.66653927166,-14353.373867675527,-13073.155352253361,56389.60676069341,40938.13639141755,187500.0,50107.71603676272,T
-4442.722134914653,15282.938216082839,1365.4010135413425,107825.48580473493,15900.71808108307,314.35493401943853,-9398.86383996771,185245.44659202656,42566.058643586475,23712.585712979522,-15642.197804712989,-16681.084535251204,46923.441818170766,20337.002913594595,187500.0,52634.98307883538,T
-6899.759995908737,17724.21809723593,8248.598366808697,109566.77610478117,24050.119405999114,-9306.484080133925,-15321.584382246065,174518.79972443578,37502.98619305923,20102.890742169708,-11858.360392851877,-10875.263616474107,45640.58579690287,24479.40701000774,187500.0,54385.25878015265,T
-10207.237029938344,12772.211464907106,-3310.829795697903,102094.11854673846,11477.933702222552,-4119.761779279921,-12941.391818689326,186323.69474455056,37978.58661157925,45577.44211881663,-16835.24451675946,-16754.666477998075,57670.942863338336,39089.602421474745,187500.0,48881.72285338913,T
-2799.444234304933,18096.86638079481,8080.088565360137,112004.56911379924,23253.056198722865,-3013.0375043198474,-10996.231257466228,178773.92366813705,42072.80034694676,8970.135029570465,-12728.759673685989,-13132.40982680438,39913.845350008654,11781.202170992157,187500.0,55831.282535944294,T
-11697.025501373471,14515.982808587887,1139.4695805870988,103497.87515376511,16848.43204598809,-10270.98420512488,-16726.369169517657,180035.63493915022,35017.85218928483,42860.1181936405,-14402.793574666211,-13065.220482971727,56745.2453667218,41251.19492425858,187500.0,50167.998691558685,T
-4709.043170099637,15230.255154401679,1268.707367027684,107677.00316631832,15795.284902487387,143.78877208099033,-9560.46695237958,185448.9592252921,42545.13741077631,25011.289121066227,-15809.679425916604,-16819.017150284904,47602.532518211905,21036.254887134422,187500.0,52509.00864708527,T
-6987.490592895818,17801.063394673278,8230.96284043346,109662.30746058315,24092.095982086183,-9340.168159028073,-15351.08868492707,174801.59399528432,37640.89645634848,20466.263051779635,-11953.89174865386,-10948.800855732066,45898.72609361722,24479.89874838576,187500.0,54398.71453031475,T
-10486.767946096415,12792.596255850347,-3411.5691079579724,102014.85926089995,11449.032896641838,-4379.779622528508,-13147.519606056167,186366.4983351825,37941.840343694734,46546.30083397637,-16933.234564451526,-16782.025013211372,58257.966727968065,39702.017867805705,187500.0,48774.8144596594,T
-2901.435244254499,18097.603988361836,8012.921573271939,111987.82765720222,23168.320735492794,-2973.474916633954,-10997.438251666816,179276.3685317479,42198.81948218578,9671.532770578,-12905.494917094102,-13299.578523585622,40355.49346870106,11995.600103807463,187500.0,55735.61706967558,T
-11796.982502577604,14606.417966654059,1353.4651820022086,103575.61452098067,17092.37898497331,-10426.887622700648,-16861.597223472265,180057.07026208285,35056.69952114815,43086.04962659474,-14452.973240968377,-13072.887131319898,56930.16134860055,41227.59148211378,187500.0,50163.036604289606,T
-4939.5790624116735,15238.793520783607,997.9159829516391,107599.17439212494,15628.607944084162,73.62664623578146,-9629.489139257568,185734.61451943096,42564.06933832995,25971.676525077408,-15980.40205006624,-16927.91484927116,48204.06266499313,21636.913315881888,187500.0,52350.24420621923,T
-6939.747266739281,17892.996119617954,8457.810694910371,109812.35472111162,24276.52022558692,-9293.11773694965,-15323.79720494714,175098.46986513972,37830.17102839601,20602.60869295701,-12013.660313327351,-11001.618027879957,46076.064834125624,24314.249970227476,187500.0,54470.284816060645,T
-10634.021238567977,12888.999329686087,-3382.802412843992,102093.51504963817,11566.804238176852,-4524.7530370656295,-13226.018932583205,186438.98504245104,37925.03183186434,47188.265286477246,-16996.087669859848,-16777.442905598033,58687.03081453214,40063.82555530376,187500.0,48748.908787835695,T
-2901.815223910239,18182.808838225465,7981.427965334412,112137.02555144139,23154.887337075157,-2855.3682989321114,-10895.24607601715,179935.968510624,42408.72471436557,10228.582945893162,-12993.04670012554,-13375.350937289113,40802.50600606275,12200.431489995897,187500.0,55808.66257055552,T
-11754.111856712325,14789.344643276292,1615.5170339962285,103857.42531507318,17368.937119118826,-10478.006062269935,-16853.371781512713,180413.49117916718,35203.148150819325,43239.27083483587,-14420.451452785905,-12998.545229261546,57195.767127962965,41283.02380836294,187500.0,50365.11872591004,T
-5075.298854744298,15251.668125589864,902.2505166829249,107582.7458599503,15564.547844475252,53.554779714915725,-9670.236369399592,186050.0646889287,42611.18681564174,26869.54609984709,-16083.488295494117,-17002.592027496343,48768.73478516755,22152.836281399286,187500.0,52326.28313616313,T
-6869.0710507716,18048.38544707125,8475.513276518974,110073.6242620497,24390.62588103126,-9177.916846027,-15240.849881273494,175520.06846905572,38024.832370857286,20435.395292686855,-12058.967299338257,-11036.866728885976,46140.4378581569,24060.3788567041,187500.0,54608.55270726117,T
-10743.276565465518,12945.102208268907,-3298.089301358378,102150.13201834346,11665.889521347228,-4662.484486399232,-13352.596861433609,186536.3715930428,37950.37871007666,47722.00259232552,-17016.98655092556,-16738.282649312336,59118.7547586864,40472.25898173559,187500.0,48845.736544816085,T
