,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
114,112377.9774,74671.25501,26200.31252,63152.08234,67838.43849,-3139.302509,328.1459603,121993.7425,157089.9823,35345.34995,6158.19617,18852.33299,137872.1983,126620.1513,149361.4643,58764.18904,Z
116,111311.2627,74955.14452,26641.75947,63559.53229,68236.79128,-2803.579307,775.8961053,120846.0922,147993.0011,35671.86423,6516.025247,19385.71267,138296.3673,125825.1221,150243.0395,59615.34347,Z
118,112031.6371,74462.98146,25970.62599,62839.76142,67793.82441,-3324.330249,76.19709685,121762.5137,156024.7428,35492.89381,6304.801262,19125.3819,138135.703,125673.9572,149740.6393,59060.52846,Z
120,112057.5875,75193.95056,26710.96047,63730.52314,68290.97191,-2761.960359,799.0525125,121559.7611,152277.5623,35483.37197,6321.162739,19043.03808,138125.4212,126837.8349,149863.5068,59148.7061,Z
122,111462.2934,74734.26458,26290.56886,63161.91711,68101.45147,-3091.492127,371.2177719,121170.5501,150398.2276,35737.98069,6566.741355,19506.21092,138514.9227,125227.5929,150442.8417,59667.37833,Z
124,112605.9875,74980.24553,26343.25192,63348.46477,68084.46414,-3062.256046,385.9475715,122247.0772,157307.4424,35413.50042,6233.320383,18931.92755,138141.4474,126820.6688,149707.7822,58882.9215,Z
126,111536.8812,75277.1214,26796.96999,63773.32673,68492.13761,-2715.692248,846.9299492,121085.8594,148167.9035,35757.65023,6601.677132,19476.3937,138591.8127,126051.7241,150630.3058,59764.72017,Z
128,112233.2498,74759.85733,26104.37883,63014.84263,68038.97834,-3255.486876,118.77717,121956.7504,156240.7054,35566.31929,6384.641693,19201.86957,138403.3875,125871.3455,150089.1477,59187.35226,Z
130,112267.6715,75498.71659,26850.30125,63914.92503,68537.57871,-2688.512527,847.6228532,121772.4603,152521.3304,35555.29988,6396.108138,19113.2002,138383.4497,127050.8918,150185.7296,59259.23547,Z
132,111624.2765,75023.87613,26412.49763,63320.77096,68340.65984,-3027.476731,400.9232403,121307.611,150486.1147,35819.51986,6646.000641,19583.95029,138779.1203,125418.6333,150782.2976,59793.06219,Z
134,112795.4409,75271.55581,26471.61799,63523.50128,68326.82411,-2987.48946,429.7346389,122458.7259,157503.8025,35474.1854,6292.373692,18982.21898,138369.1223,126977.064,149990.8,58966.89701,Z
136,111755.8836,75599.59002,26963.98222,64000.91219,68759.03979,-2607.599212,934.2135113,121356.7625,148376.9147,35845.33612,6686.122022,19550.89206,138865.9345,126261.5623,150991.9123,59900.52937,Z
138,112457.3931,75084.51642,26283.95275,63253.67102,68314.41889,-3137.939052,222.9810027,122233.4426,156415.3843,35687.21988,6500.133157,19317.53985,138734.8415,126085.7881,150544.6986,59391.02136,Z
140,112505.9858,75826.7955,27031.08216,64158.49199,68815.74617,-2573.155173,953.570122,122042.7152,152797.7768,35659.61548,6493.919372,19208.73156,138686.4723,127275.5044,150597.6499,59424.95131,Z
142,111844.5753,75352.58089,26598.39709,63564.42732,68616.03333,-2911.985268,507.4516544,121542.7737,150658.1784,35938.96758,6759.12282,19694.52437,139105.0534,125638.7085,151232.8418,59992.52915,Z
144,112947.0751,75545.6329,26588.49527,63666.44069,68567.03831,-2933.398239,455.5956072,122528.2845,157718.8486,35562.36304,6380.551324,19065.34512,138632.4482,127166.1821,150346.2151,59105.45547,Z
146,111856.8464,75862.55829,27064.43096,64118.75059,68984.54654,-2570.271798,938.8626741,121360.6294,148421.8193,35896.92395,6738.402753,19597.29428,139054.4044,126386.7767,151221.9788,59963.02485,Z
148,112557.9983,75349.38459,26399.60067,63399.40439,68541.71378,-3081.456194,252.9099885,122318.1781,156404.9237,35734.35971,6548.636442,19362.53391,138909.9674,126152.5975,150759.0742,59449.80645,Z
150,112638.7328,76103.37598,27158.75532,64327.31471,69050.97592,-2503.082455,1000.911117,122184.1794,153004.0387,35738.51713,6572.373995,19280.81593,138924.3619,127411.6042,150910.0602,59546.03071,Z
152,111942.2748,75629.67546,26736.82144,63741.90017,68861.85782,-2828.836778,567.577847,121639.1992,150644.0521,36011.11901,6831.050733,19761.62431,139317.9315,125744.7005,151517.223,60096.12949,Z
154,113045.8922,75810.90341,26718.9624,63836.58216,68802.13395,-2852.8202,507.4963579,122645.9217,157829.4227,35652.06059,6463.744517,19151.0417,138874.2046,127260.1264,150668.0802,59232.48043,Z
156,111991.8286,76155.4779,27230.01268,64338.24472,69241.18927,-2456.63553,1033.969347,121553.5696,148555.2145,35990.95774,6822.534719,19677.96173,139297.3678,126517.0874,151547.3085,60091.88266,Z
158,112582.8758,75578.37821,26487.42068,63496.38861,68753.58596,-3038.876121,248.5961018,122271.9547,156459.2161,35839.54702,6635.852949,19454.35488,139161.8716,126263.8421,151104.2522,59591.4271,Z
160,112690.0971,76326.31228,27238.95338,64417.05697,69248.99003,-2463.139887,989.2435061,122195.6458,153140.7643,35776.33629,6596.379768,19297.15506,139052.5939,127459.2134,151056.5088,59551.43983,Z
162,112015.2532,75876.10345,26861.45477,63880.34688,69079.4744,-2754.293711,607.4533591,121735.1775,150601.025,36072.5416,6879.531667,19806.19369,139489.2799,125807.5089,151730.4139,60151.18184,Z
164,113192.1173,76064.03691,26859.44311,63995.77129,69020.13052,-2767.235371,566.348501,122852.7424,158060.5174,35746.22849,6540.835683,19224.13191,139109.0544,127374.478,150987.4867,59350.18472,Z
166,112114.7632,76385.65616,27338.55275,64447.92473,69438.82339,-2405.874718,1046.911007,121642.9319,148781.5259,36068.09361,6886.594818,19732.0306,139507.4519,126683.2726,151851.2698,60187.61518,Z
168,112787.5954,75843.87223,26667.30752,63701.53292,68988.21223,-2925.530425,353.4481351,122562.5721,156549.5395,35921.68968,6711.357142,19523.42177,139382.0139,126393.4152,151421.4681,59700.23539,Z
170,112897.3648,76567.30879,27381.19988,64571.39576,69462.51624,-2384.819375,1046.083992,122413.8436,153488.1328,35877.47793,6688.133679,19379.14126,139311.9635,127674.7513,151441.8976,59693.10518,Z
172,112184.076,76107.84633,26993.10654,64023.44275,69291.97243,-2681.091747,656.5154381,121886.9235,150730.8663,36163.78142,6961.69668,19884.98359,139723.6156,126006.4394,152085.9408,60279.27968,Z
174,113365.0527,76284.40276,26971.29124,64123.69032,69216.04356,-2703.42114,598.5797165,123027.8907,158256.8775,35833.66851,6616.652801,19300.64193,139332.6613,127537.0869,151320.4382,59461.47406,Z
176,112342.2369,76627.81496,27469.04224,64605.66099,69645.62173,-2321.653345,1106.523109,121885.4707,149080.4135,36147.30819,6955.572302,19787.86526,139717.4912,126896.9777,152167.0106,60282.27482,Z
178,113004.2509,76070.74244,26772.51718,63827.88734,69185.30991,-2859.928055,388.1603942,122761.5249,156787.295,36009.7332,6787.777756,19593.0698,139605.0843,126616.8432,151759.0465,59814.54221,Z
180,113110.4217,76779.06922,27451.96551,64656.75708,69641.17374,-2347.268444,1040.585463,122572.6751,153837.2447,35946.90245,6748.058706,19428.27039,139501.1263,127916.6866,151723.5967,59765.70365,Z
182,112421.8985,76335.78942,27090.64956,64144.34333,69484.37625,-2621.211424,679.9400663,122111.715,150927.3381,36217.3362,7006.646038,19911.49275,139876.6804,126227.2523,152318.5777,60323.53614,Z
184,113578.6684,76482.8639,27033.78672,64191.66198,69395.84099,-2676.487288,580.8771349,123184.9564,158532.1839,35882.06004,6657.735307,19325.02768,139478.9087,127761.6772,151546.772,59498.17562,Z
186,112581.3559,76855.46748,27568.5075,64726.38276,69841.46772,-2264.969321,1126.170293,122126.0649,149280.2157,36202.09231,7002.242744,19823.13631,139877.9768,127125.4572,152405.839,60328.49822,Z
188,113191.2903,76262.431,26833.91742,63894.13791,69359.40765,-2835.788171,362.1653154,122907.7501,156976.0331,36054.68256,6832.704763,19619.9366,139752.0023,126823.4181,151995.4162,59856.60819,Z
190,113361.9011,76996.97638,27553.1742,64780.96572,69831.81177,-2288.371597,1062.512524,122855.827,154122.0059,35991.29301,6788.649474,19453.90784,139656.1804,128140.7852,151965.2637,59808.52959,Z
192,112649.9757,76554.38948,27189.91365,64258.24782,69672.19796,-2567.34372,695.5862874,122332.6397,151121.463,36277.64121,7068.023928,19957.76087,140065.2397,126476.4519,152617.89,60407.82456,Z
194,113802.2529,76678.9334,27104.15001,64273.17879,69565.62484,-2643.9655,570.1035941,123388.4914,158790.3018,35926.38355,6708.920802,19355.51546,139641.0259,127987.1393,151794.9434,59551.01514,Z
196,112780.4429,77047.8713,27632.34408,64798.15421,70010.4022,-2239.957719,1108.043028,122284.2258,149488.0199,36224.91345,7032.507006,19826.31026,139997.3574,127349.824,152580.6967,60337.57303,Z
198,113393.8194,76471.73273,26931.30397,64004.53317,69544.32363,-2780.981693,386.2157924,123136.4978,157059.4945,36099.09548,6877.788231,19648.72565,139901.0438,127006.0765,152205.2991,59903.4351,Z
200,113613.9841,77227.84754,27685.16126,64939.39488,70036.21847,-2206.228936,1129.970089,123183.1236,154394.049,36046.45712,6844.305318,19490.96703,139824.2655,128352.8362,152195.2185,59871.96384,Z
202,112870.7886,76779.80683,27312.15534,64399.01911,69870.23441,-2494.097053,748.6716805,122567.9812,151356.581,36364.41068,7151.552397,20024.8608,140285.2032,126725.8527,152931.3955,60535.40832,Z
204,114010.7723,76890.69383,27215.23818,64398.34856,69753.33479,-2580.508897,615.9023185,123612.5006,158990.8193,35981.86058,6763.883741,19400.57658,139805.9147,128183.4547,152016.7621,59627.10048,Z
206,113021.797,77287.88433,27774.70234,64969.70385,70210.69619,-2150.394279,1194.164299,122566.126,149759.1242,36300.64116,7107.742978,19885.63179,140200.4677,127592.5863,152855.9584,60455.6573,Z
