,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
100,-25630.11952,-42329.33132,-59738.38982,-17515.3634,-36432.00236,-90153.72725,-1504.808844,-17058.35963,-1246.243864,-60666.4566,-105366.034,-104757.91,-21443.66013,-26841.20409,-52061.862,-26237.70699,G,,,,,,,,,,,,,,
102,-25930.48226,-42647.95544,-60106.36659,-17884.50246,-36430.81772,-90508.89647,-1954.056556,-17362.90215,-1066.111155,-61311.79617,-106077.7359,-105500.1891,-22172.72933,-26546.36223,-53051.32902,-26516.41089,G,,,,,,,,,,,,,,
104,-25907.19174,-42618.45113,-59254.56396,-16839.62546,-36136.37819,-89735.74963,-1031.845931,-17338.91873,-1364.171668,-60888.81175,-105602.2695,-105235.2986,-21723.70514,-27012.86549,-52252.34357,-26038.68705,G,,,,,,,,,,,,,,
106,-25642.99412,-42350.47607,-60211.35273,-18074.55934,-36564.88348,-90626.22078,-1994.647323,-17087.48395,-1023.776951,-60961.41022,-105725.2265,-105047.7004,-21710.67407,-26505.95027,-52469.82604,-26500.85408,G,,,,,,,,,,,,,,
108,-26106.54695,-42833.9443,-59499.29321,-17087.08162,-36139.03804,-89987.11735,-1333.795647,-17538.13982,-1246.757954,-61338.73002,-106099.2159,-105793.5781,-22229.70393,-26826.63075,-52897.30315,-26247.80998,G,,,,,,,,,,,,,,
110,-25618.29545,-42326.76087,-59729.58323,-17489.72595,-36420.33475,-90196.79906,-1488.201498,-17055.74448,-1239.471285,-60726.024,-105472.3612,-104926.621,-21477.03129,-26841.89699,-52028.66966,-26234.48834,G,,,,,,,,,,,,,,
112,-25915.30543,-42640.53466,-60096.08478,-17859.51321,-36420.24534,-90561.57953,-1938.320927,-17352.19566,-1041.390126,-61359.36068,-106168.2157,-105643.8438,-22172.63993,-26532.01241,-52985.34667,-26492.11454,G,,,,,,,,,,,,,,
114,-25930.12463,-42645.02736,-59278.36857,-16873.08602,-36148.87281,-89811.6338,-1066.692301,-17357.69419,-1380.6002,-60964.36065,-105721.449,-105417.063,-21778.69043,-27033.13852,-52258.84792,-26063.78806,G,,,,,,,,,,,,,,
116,-25637.38384,-42345.1787,-60209.76576,-18071.83243,-36562.71536,-90679.93202,-1987.181841,-17068.48497,-1030.594233,-61023.10103,-105828.8492,-105221.0605,-21758.81973,-26513.70633,-52477.7162,-26505.50324,G,,,,,,,,,,,,,,
118,-26117.74518,-42839.62164,-59507.67511,-17095.03884,-36142.56962,-90052.83148,-1332.990984,-17534.27297,-1251.161248,-61398.20801,-106198.86,-105956.5447,-22254.15674,-26827.59188,-52879.15354,-26243.40668,G,,,,,,,,,,,,,,
120,-25625.69387,-42328.10197,-59708.50554,-17441.7591,-36415.43971,-90241.63666,-1444.325023,-17052.83875,-1227.781323,-60764.82663,-105551.1735,-105073.8296,-21458.85932,-26824.88731,-51950.61737,-26198.05499,G,,,,,,,,,,,,,,
122,-25936.18195,-42650.81646,-60130.8194,-17890.1351,-36436.62917,-90648.03608,-1957.878704,-17364.31031,-1055.91876,-61419.82215,-106267.4575,-105807.7491,-22198.85852,-26542.78595,-52960.55859,-26507.15727,G,,,,,,,,,,,,,,
124,-25947.80486,-42654.23628,-59289.76796,-16861.19489,-36143.86602,-89878.95726,-1055.807001,-17365.49495,-1375.883982,-61024.46449,-105817.4498,-105585.2599,-21805.37841,-27028.33289,-52236.96557,-26047.42659,G,,,,,,,,,,,,,,
126,-25654.61703,-42356.22047,-60239.18065,-18089.73617,-36566.87278,-90759.61599,-1999.967039,-17075.81634,-1033.477608,-61077.03579,-105916.1551,-105373.8124,-21780.14329,-26520.18833,-52444.61327,-26494.28266,G,,,,,,,,,,,,,,
128,-26127.60229,-42845.32134,-59546.23187,-17120.49748,-36137.22755,-90138.61747,-1353.643996,-17541.55964,-1238.063125,-61470.11357,-106305.5225,-106131.6036,-22299.93311,-26817.75711,-52878.46063,-26236.52235,G,,,,,,,,,,,,,,
