1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
-31939.36877719984,-25615.70264288219,-30341.040234689743,-11204.5942192786,-26687.714658703168,-40584.80001506806,-37977.357265634215,11166.082163582107,-22820.0358533902,-19845.21983208893,-39474.85708890642,-40003.69936271899,-15297.668015678886,-23837.420205762413,62046.96739279835,-5068.392165707608,Y
-64651.41500847519,-51576.85149632114,-60156.43449502403,-24360.562784738875,-53518.10050226456,-81979.29197302961,-77300.42365794464,17015.488984047053,-31773.42942636364,-68216.11591769647,-70803.464448865,-69665.64889736759,-29355.551821655255,-39354.425889781225,119753.96361994311,-2881.7433573893736,Y
-91950.02519488636,-75738.81903157462,-87529.92302536048,-49403.43492072045,-77270.1370442077,-104649.43702810253,-103053.50012224914,-8063.794143652219,-59892.169820328934,-38524.66208036686,-92109.77311250844,-88936.16067602167,-49740.789799784405,-59876.63535793249,98001.69295092738,-26797.59583444546,Y
-59824.53344160717,-47485.6105429662,-56269.197913312666,-18926.294914042344,-49451.89350269956,-77721.86579964946,-72333.15078415285,25090.30253771574,-51881.192848824605,-66685.06612599685,-86934.13727690426,-84276.6936751239,-43542.87457977231,-54724.22298481739,104066.52588445258,-19725.503888786305,Y
-83567.78574797937,-68123.84791658496,-78602.14455153282,-42241.0195757174,-69556.41592221451,-97637.56068200598,-95409.13646330076,-2190.828584531377,-37539.59835047703,-50409.93397354293,-74706.52606565072,-73261.37402789283,-33872.213527228065,-43238.89085518013,115712.70116719023,-7993.922590484928,Y
-77351.83267019186,-62964.975889322275,-73842.51938373082,-34986.20211913611,-64588.00310945549,-92226.87390170978,-88907.14811171868,8969.330366770073,-68926.40965299722,-47619.117512597746,-99814.79940590852,-95951.68035646444,-55917.4485108195,-67137.51013726117,91046.61238749175,-34235.58583683799,Y
-64102.254998952754,-50968.90639888125,-59663.913805951335,-23705.7460791762,-52605.83640406566,-81275.90492676556,-76841.45293729937,17931.463471825537,-31581.472644981463,-68613.37347190065,-70714.54920942178,-69694.61675818167,-29317.55385608123,-39292.31039193993,120415.59760756465,-2798.281943593257,Y
-91702.45727329937,-75382.46516972365,-87301.64465923842,-49089.59407682349,-76632.6876440868,-104220.77527293866,-102919.21084156167,-7712.290610348059,-58963.81246612221,-38599.29455510313,-91405.55905169953,-88401.68576260636,-49196.748339742226,-59226.423111727614,99221.96408772041,-26110.0114715113,Y
-59434.540204350975,-47016.22390940475,-55927.64090629112,-18476.801333046118,-48733.374325439254,-77182.16057803162,-72058.80547270841,25578.06230521945,-51675.109764946676,-66494.18222834852,-86804.29599336338,-84252.0844044786,-43527.29541388695,-54625.11534990255,104676.01325225989,-19670.07156253714,Y
-82489.53759545536,-67059.25667992314,-77549.42209117676,-41130.13787628864,-68291.06131685512,-96540.3358984394,-94490.88209758785,-1101.203394079613,-36215.92804383374,-50883.92506646217,-73677.76467535076,-72419.67438693934,-33015.15823783377,-42272.75905284394,117283.71587797593,-6948.464447076852,Y
-77006.8781980131,-62537.52112835898,-73502.28112963213,-34591.13503588856,-63976.59349162501,-91763.0528525177,-88700.34977201818,9176.821610548688,-68078.29506138504,-47277.13582243155,-99131.90890930998,-95416.55724245992,-55410.01920819512,-66515.19286813651,92285.01078903805,-33593.37551514811,Y
-62914.17037417536,-49819.222071078075,-58493.48705929364,-22485.966680761183,-51308.18352796835,-80111.31198541069,-75823.5991982936,19009.130478993713,-30727.27837887745,-68874.1065709718,-70045.09211124088,-69163.4722546902,-28765.108140123863,-38684.074721822115,121701.225245145,-2126.477912244548,Y
