,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
86,-38268.75696,-56363.07524,-80805.22189,-37975.79264,-55473.45346,-122436.24,-24517.29322,-41633.3427,-23311.34955,-84473.32197,-131540.7314,-113520.6656,-46718.67749,-45903.59877,-69211.34969,-58124.77268,C,,,,,,,,,,,,,,
88,-38177.20421,-56259.85488,-79952.63695,-36876.77972,-55559.30651,-121733.9258,-23656.84046,-41540.09122,-23548.54626,-83877.37976,-130964.1234,-112776.6207,-45975.23611,-46299.71639,-68285.0487,-57331.46457,C,,,,,,,,,,,,,,
90,-38004.00055,-56091.5686,-81023.06199,-38248.1263,-55400.40796,-122643.5077,-24763.27416,-41389.19459,-23310.20961,-84078.67957,-131202.8848,-113077.5423,-46221.30647,-45851.63097,-68680.69693,-57903.87039,C,,,,,,,,,,,,,,
92,-38383.42141,-56485.45104,-80150.584,-37126.9628,-55586.46388,-121943.4735,-23818.91296,-41732.02565,-23474.27141,-84397.19193,-131499.8277,-113439.1488,-46591.42901,-46187.93532,-68978.93625,-57787.48486,C,,,,,,,,,,,,,,
94,-37946.06482,-56017.13729,-80500.58997,-37562.15126,-55447.7266,-122232.9285,-24221.66904,-41331.05771,-23458.78165,-83715.86605,-130880.4608,-112642.2644,-45757.75364,-46096.71785,-68092.53312,-57394.54119,C,,,,,,,,,,,,,,
96,-38256.57526,-56353.39693,-80814.83314,-37968.05894,-55469.92188,-122527.8151,-24493.64507,-41619.01523,-23320.02203,-84524.03808,-131677.3452,-113640.8286,-46733.78727,-45906.07982,-69197.04457,-58127.96898,C,,,,,,,,,,,,,,
98,-38193.20806,-56274.1153,-79968.21612,-36880.44541,-55566.2132,-121828.0937,-23643.98821,-41549.61306,-23559.25275,-83933.39323,-131106.9958,-112904.5174,-45997.61021,-46303.49383,-68276.17506,-57325.65311,C,,,,,,,,,,,,,,
100,-37999.01611,-56078.87281,-81026.50416,-38234.67055,-55387.66746,-122724.5105,-24736.69794,-41376.00707,-23315.2611,-84119.40445,-131331.5861,-113188.1834,-46236.72917,-45862.40451,-68669.38694,-57894.72853,C,,,,,,,,,,,,,,
102,-38397.97239,-56494.5035,-80177.33904,-37148.48753,-55591.40361,-122043.6987,-23825.1938,-41740.72048,-23467.58824,-84446.92456,-131636.7992,-113560.6529,-46610.78562,-46183.2638,-68965.45815,-57791.99991,C,,,,,,,,,,,,,,
104,-37945.12605,-56017.29375,-80492.96802,-37547.84614,-55441.37871,-122300.699,-24197.81973,-41327.03439,-23468.54937,-83762.29063,-131010.0116,-112757.3982,-45791.92946,-46109.79362,-68114.10256,-57408.86866,C,,,,,,,,,,,,,,
106,-38244.8853,-56343.71863,-80820.0411,-37961.46518,-55459.46127,-122605.6886,-24483.8103,-41614.03079,-23315.50697,-84551.95541,-131792.4567,-113741.9926,-46739.64342,-45907.57738,-69190.45081,-58128.41602,C,,,,,,,,,,,,,,
108,-38183.90974,-56266.53806,-79963.67871,-36861.51348,-55559.59708,-121899.217,-23625.86094,-41551.62472,-23561.2644,-83971.63707,-131232.0314,-113014.8903,-46016.49744,-46315.38496,-68284.35579,-57341.76872,C,,,,,,,,,,,,,,
110,-37991.95295,-56074.51422,-81023.8443,-38225.57339,-55392.74131,-122795.1196,-24729.29951,-41379.47159,-23324.64884,-84148.34996,-131450.8327,-113284.8547,-46246.58629,-45865.53375,-68672.85146,-57900.09295,C,,,,,,,,,,,,,,
112,-38366.36703,-56468.48607,-80160.73169,-37113.12707,-55571.55527,-122102.4614,-23793.65549,-41720.24628,-23469.06346,-84471.55618,-131753.9447,-113657.6594,-46625.64953,-46190.3493,-68978.46687,-57800.67239,C,,,,,,,,,,,,,,
114,-37936.65474,-56011.34819,-80486.55307,-37520.46526,-55439.03177,-122371.1741,-24178.10549,-41328.39785,-23458.7593,-83773.93589,-131114.9083,-112843.0725,-45769.84594,-46101.59053,-68064.63815,-57386.82984,C,,,,,,,,,,,,,,
116,-38239.69969,-56339.49415,-80829.11591,-37964.46031,-55458.94718,-122685.6631,-24482.33509,-41610.56627,-23319.95497,-84577.39169,-131908.3058,-113840.6085,-46750.39461,-45912.07009,-69189.04265,-58140.39655,C,,,,,,,,,,,,,,
118,-38176.10898,-56258.42437,-79952.32403,-36829.52813,-55555.84199,-121960.9302,-23598.14478,-41540.27004,-23554.33536,-83997.27452,-131344.8183,-113113.3721,-46022.86768,-46306.51132,-68274.14105,-57339.5559,C,,,,,,,,,,,,,,
120,-37974.608,-56055.85051,-81013.89778,-38176.93599,-55377.2292,-122861.0349,-24694.90018,-41359.26561,-23298.92198,-84158.89998,-131541.849,-113363.1752,-46215.3162,-45849.95459,-68609.66308,-57869.47106,C,,,,,,,,,,,,,,
122,-38370.97149,-56467.32378,-80181.22824,-37106.73447,-55566.54847,-122195.6905,-23795.10835,-41717.89935,-23449.41627,-84515.70088,-131871.4254,-113765.596,-46623.52611,-46173.94312,-68952.91882,-57796.15734,C,,,,,,,,,,,,,,
124,-37958.20182,-56027.79907,-80499.87471,-37513.55857,-55449.17946,-122454.1438,-24178.77605,-41331.81767,-23455.85358,-83830.06112,-131241.7768,-112956.4852,-45794.07523,-46115.33685,-68083.07833,-57402.27489,C,,,,,,,,,,,,,,
126,-38257.33522,-56351.63115,-80858.08377,-37971.76933,-55464.73628,-122780.7698,-24497.2437,-41611.39329,-23303.88407,-84619.61414,-132022.7691,-113941.3478,-46758.5083,-45906.52685,-69189.15441,-58136.5744,C,,,,,,,,,,,,,,
128,-38207.22261,-56285.06765,-79975.7263,-36845.59904,-55563.91097,-122045.9786,-23610.77352,-41559.38078,-23547.85336,-84050.89635,-131468.0435,-113226.2931,-46056.01532,-46314.80382,-68312.98838,-57354.26335,C,,,,,,,,,,,,,,
130,-37978.85483,-56056.25284,-81013.04841,-38168.59879,-55370.16605,-122921.6081,-24686.11594,-41356.15872,-23301.91711,-84183.30809,-131640.7331,-113444.7591,-46230.51539,-45858.06827,-68641.64843,-57876.4001,C,,,,,,,,,,,,,,
132,-38369.2057,-56467.05556,-80195.91334,-37113.35058,-55556.64665,-122269.6525,-23801.72447,-41718.5252,-23444.40948,-84536.73387,-131973.8635,-113850.622,-46629.62814,-46168.86928,-68964.20645,-57804.36043,C,,,,,,,,,,,,,,
134,-37944.72372,-56016.5785,-80476.24892,-37461.25549,-55431.32042,-122501.7306,-24142.54387,-41320.91002,-23460.39098,-83841.63932,-131335.7435,-113031.6318,-45785.15688,-46108.20664,-68071.65659,-57396.37403,C,,,,,,,,,,,,,,
136,-38254.96593,-56353.37458,-80869.23729,-37976.68671,-55468.1561,-122853.9271,-24502.40696,-41609.47104,-23319.84321,-84641.89883,-132126.7718,-114026.642,-46759.26826,-45917.03217,-69193.82592,-58158.47911,C,,,,,,,,,,,,,,
138,-38194.72798,-56276.43988,-79955.98971,-36788.46798,-55553.20448,-122100.6286,-23575.50246,-41538.97363,-23542.46659,-84068.28601,-131571.465,-113311.0062,-46040.14558,-46303.96322,-68290.01078,-57347.55782,C,,,,,,,,,,,,,,
140,-37998.9267,-56075.25183,-81023.73255,-38155.07599,-55385.34288,-123001.3368,-24688.1723,-41362.19369,-23310.14255,-84203.64817,-131748.6473,-113530.9474,-46208.70009,-45861.13046,-68601.05766,-57869.29224,C,,,,,,,,,,,,,,
142,-38404.83438,-56499.95732,-80218.80152,-37131.65666,-55583.91578,-122352.3763,-23818.24241,-41730.59514,-23460.94977,-84583.2255,-132100.732,-113962.1572,-46659.04303,-46178.97227,-69001.42211,-57835.71992,C,,,,,,,,,,,,,,
144,-37970.16,-56042.12654,-80476.87477,-37456.18164,-55455.86264,-122560.2028,-24136.08422,-41328.55431,-23462.64851,-83869.02021,-131441.9367,-113121.5305,-45799.41729,-46124.9034,-68088.24159,-57393.84829,C,,,,,,,,,,,,,,
146,-38243.00775,-56340.67879,-80859.98367,-37941.59447,-55453.91803,-122912.6004,-24478.98233,-41584.63825,-23294.94337,-84644.75985,-132209.7414,-114090.7692,-46733.18377,-45892.44525,-69157.32552,-58127.4996,C,,,,,,,,,,,,,,
148,-38217.70557,-56295.01418,-79976.10628,-36813.07725,-55568.09074,-122177.988,-23594.63556,-41559.26902,-23554.58123,-84111.17901,-131691.0692,-113414.6289,-46068.95698,-46320.59292,-68315.55883,-57373.4635,C,,,,,,,,,,,,,,
150,-37977.849,-56049.56967,-81016.64704,-38143.0731,-55369.51785,-123052.5223,-24676.25882,-41352.26951,-23304.71108,-84221.37311,-131840.5577,-113604.887,-46215.09268,-45864.59498,-68611.27241,-57867.88408,C,,,,,,,,,,,,,,
152,-38364.53418,-56458.62895,-80207.13391,-37100.00659,-55543.81675,-122408.5015,-23801.85858,-41710.43387,-23429.56792,-84593.17202,-132188.6861,-114034.0628,-46641.16164,-46153.93831,-68968.16271,-57815.84922,C,,,,,,,,,,,,,,
154,-37946.22129,-56014.85741,-80468.71638,-37432.42174,-55430.47105,-122616.3504,-24131.68092,-41330.16364,-23462.96143,-83893.47302,-131542.2066,-113207.2941,-45796.48921,-46119.8072,-68071.85776,-57395.14469,C,,,,,,,,,,,,,,
156,-38220.58895,-56312.96263,-80863.51524,-37934.30781,-55427.00653,-122975.8558,-24490.1582,-41582.60424,-23285.64504,-84670.03967,-132308.402,-114172.1966,-46729.20516,-45874.60856,-69146.90961,-58125.5997,C,,,,,,,,,,,,,,
