,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
78,-37496.01245,-54324.64085,-83526.41267,-40421.96756,-56075.85532,-118545.4942,-27290.34004,-42355.95225,-24738.50843,-84241.64614,-134010.5097,-110502.3978,-58221.7569,-45011.49595,-67720.37658,-57143.5758,B
80,-37523.43804,-54346.25499,-82576.79881,-39189.55942,-56196.55474,-117766.4018,-26327.49395,-42363.52949,-24980.35431,-83794.61125,-133586.1619,-109942.1513,-57666.9866,-45436.02263,-66989.87687,-56402.70488,B
82,-37247.14813,-54070.63563,-83557.21337,-40459.85376,-55999.9041,-118601.1277,-27345.16887,-42113.8158,-24747.35972,-83771.90188,-133614.1239,-109975.8354,-57645.46187,-45014.98282,-67090.37031,-56733.5554,B
84,-37670.9372,-54516.1953,-82910.64446,-39611.98504,-56197.27,-118097.3864,-26648.10737,-42500.27746,-24848.09903,-84248.73164,-134076.9391,-110526.7165,-58204.63547,-45265.79175,-67629.78496,-56939.86201,B
86,-37273.92552,-54091.22158,-82991.06604,-39719.38517,-56080.57154,-118165.0228,-26778.64156,-42135.56405,-24906.25827,-83522.61287,-133405.2245,-109669.7059,-57321.92037,-45297.73239,-66665.5754,-56292.84606,B
88,-37501.131,-54340.6894,-83530.10071,-40410.12113,-56072.52491,-118654.079,-27292.4411,-42345.29046,-24712.06632,-84243.32252,-134131.2539,-110571.5988,-58192.49847,-45015.3181,-67700.52823,-57139.41838,B
90,-37554.66343,-54389.86324,-82603.93382,-39220.33777,-56217.90066,-117890.4763,-26362.51913,-42385.38949,-24979.79551,-83839.40415,-133743.8981,-110057.151,-57688.57839,-45455.04397,-67029.39475,-56432.61152,B
92,-37267.73408,-54097.21185,-83582.09086,-40491.90617,-56009.56005,-118717.9603,-27378.09299,-42127.91975,-24747.80676,-83805.5189,-133758.9856,-110074.0489,-57658.26942,-45035.97111,-67123.92028,-56739.45626,B
94,-37682.22483,-54537.09418,-82938.49473,-39651.36881,-56202.23209,-118214.3308,-26680.65151,-42503.38435,-24857.08444,-84291.62464,-134230.205,-110637.5811,-58246.25441,-45290.08809,-67700.1706,-56971.33326,B
96,-37281.4357,-54116.61316,-82990.26137,-39723.5873,-56083.32081,-118261.7388,-26782.03902,-42134.96055,-24902.52553,-83548.04916,-133542.8442,-109763.5162,-57329.69878,-45297.2183,-66680.17109,-56291.4826,B
98,-37513.37975,-54372.71945,-83551.08899,-40451.15893,-56086.27124,-118761.2109,-27320.91723,-42349.64905,-24721.65522,-84272.42449,-134269.9017,-110669.7229,-58214.15731,-45017.41916,-67731.91008,-57148.15791,B
100,-37558.57498,-54413.95842,-82605.36434,-39222.39414,-56219.30882,-117979.2351,-26360.77569,-42378.88514,-24980.06373,-83864.30399,-133876.0863,-110148.7932,-57707.42091,-45465.34812,-67049.62308,-56436.2325,B
102,-37264.78365,-54117.37312,-83574.8489,-40477.22107,-56011.99639,-118800.617,-27367.74413,-42113.27936,-24760.07787,-83820.42752,-133882.5013,-110154.4482,-57669.26648,-45046.90111,-67132.14572,-56745.22301,B
104,-37703.12371,-54579.6072,-82966.61323,-39677.74387,-56213.85499,-118321.485,-26704.74669,-42513.19677,-24840.43239,-84309.03665,-134358.8393,-110725.6917,-58245.96384,-45280.25332,-67683.36209,-56965.18653,B
106,-37295.85258,-54142.72,-82992.92123,-39713.3055,-56086.80768,-118341.8028,-26774.64059,-42131.04899,-24903.9784,-83573.53015,-133668.9527,-109856.2312,-57359.71717,-45321.78287,-66711.82116,-56303.03845,B
108,-37526.67904,-54397.35107,-83574.156,-40462.53597,-56085.37717,-118861.1902,-27334.39533,-42347.95032,-24702.70094,-84282.12515,-134380.3864,-110743.1931,-58213.35265,-45028.30446,-67720.42128,-57145.58746,B
110,-37576.1658,-54441.47342,-82621.32348,-39224.56225,-56217.40892,-118075.3253,-26366.07306,-42380.49446,-24963.99283,-83891.81899,-134001.9714,-110239.2507,-57727.13515,-45479.34031,-67065.67163,-56455.29854,B
112,-37283.84969,-54144.06111,-83585.89066,-40471.99076,-56014.85741,-118896.126,-27366.33597,-42106.64089,-24735.15567,-83833.19036,-133993.4777,-110225.4373,-57661.44337,-45058.52402,-67110.68804,-56734.02479,B
114,-37724.02259,-54607.68099,-82996.9669,-39696.94402,-56226.70725,-118436.1718,-26722.67279,-42509.77695,-24829.34592,-84344.19594,-134489.53,-110819.4349,-58264.62755,-45295.78779,-67698.09189,-56983.71613,B
116,-37340.60077,-54200.90159,-83024.45954,-39752.55516,-56126.28086,-118454.5003,-26802.82614,-42153.82542,-24912.53911,-83615.35026,-133812.8756,-109958.3116,-57392.48483,-45358.26091,-66748.70154,-56333.7274,B
118,-37538.63723,-54416.70768,-83592.48443,-40476.90814,-56096.62009,-118960.2755,-27340.72087,-42336.21566,-24702.34331,-84305.43802,-134512.1723,-110828.6662,-58231.45756,-45043.99539,-67750.84201,-57161.74777,B
120,-37602.78673,-54475.33631,-82640.18835,-39242.57776,-56232.76457,-118173.0694,-26376.936,-42389.83749,-24968.86551,-83924.6537,-134143.0556,-110337.0619,-57751.99029,-45496.4394,-67098.17107,-56472.88936,B
122,-37288.92354,-54158.65679,-83587.7235,-40466.96162,-56014.23156,-118973.8877,-27359.11636,-42106.61854,-24752.29946,-83849.1048,-134112.769,-110304.0931,-57671.97104,-45079.69112,-67136.23609,-56746.69823,B
124,-37713.80785,-54612.06193,-82998.73269,-39677.60976,-56209.58581,-118515.8111,-26706.28896,-42495.65065,-24828.07187,-84354.23188,-134603.725,-110895.5203,-58252.11057,-45288.74699,-67689.70998,-56982.12915,B
126,-37353.833,-54229.82475,-83030.51687,-39734.45025,-56126.05734,-118540.2862,-26790.21976,-42165.02364,-24913.6567,-83628.47073,-133931.2728,-110035.224,-57370.89305,-45363.15594,-66711.79881,-56321.23277,B
128,-37542.88406,-54441.9428,-83607.99654,-40481.53496,-56096.21776,-119052.4094,-27344.09599,-42337.69087,-24717.43074,-84326.24749,-134635.8668,-110910.9653,-58235.57028,-45066.61535,-67761.6826,-57182.98193,B
130,-37616.75657,-54508.61806,-82654.67228,-39247.69631,-56239.35833,-118261.9847,-26381.36165,-42403.20383,-24968.46318,-83945.88786,-134267.5771,-110422.915,-57755.18659,-45510.27513,-67105.99418,-56496.73867,B
132,-37304.43565,-54189.81513,-83598.45234,-40481.4232,-56022.9711,-119054.6446,-27368.72761,-42121.84007,-24756.14396,-83858.67135,-134224.4159,-110373.3835,-57668.75239,-45099.07008,-67143.09807,-56760.26574,B
134,-37736.8972,-54647.80237,-83016.01058,-39714.91482,-56215.75489,-118594.154,-26728.93128,-42512.57092,-24837.23609,-84368.73816,-134715.2602,-110969.7951,-58275.42344,-45316.97724,-67744.36,-57016.50614,B
136,-37352.33544,-54243.66048,-82999.06796,-39705.90707,-56115.12734,-118573.7021,-26762.01186,-42159.43571,-24911.15331,-83620.20059,-134015.1812,-110080.1733,-57363.47227,-45373.81773,-66738.08446,-56324.65259,B
138,-37523.41569,-54437.76303,-83584.05782,-40459.29497,-56075.31888,-119093.4919,-27324.96289,-42322.55874,-24695.90601,-84299.80538,-134702.0727,-110939.3744,-58191.6491,-45049.2704,-67735.464,-57160.31726,B
140,-37605.60305,-54519.14573,-82630.64416,-39220.89657,-56223.55565,-118307.2917,-26361.02156,-42394.30784,-24950.69354,-83939.13763,-134350.9044,-110475.1286,-57727.55983,-45499.79216,-67092.40432,-56478.67846,B
142,-37307.34137,-54210.42344,-83588.30465,-40474.04712,-56023.55224,-119110.0993,-27362.55853,-42128.27738,-24755.00402,-83854.64804,-134310.716,-110425.1501,-57639.51631,-45106.66968,-67126.31191,-56748.06169,B
144,-37716.78063,-54642.23679,-82998.35271,-39689.43384,-56194.87836,-118647.217,-26709.26174,-42495.31537,-24824.92028,-84368.87227,-134806.0977,-111027.7979,-58248.0202,-45304.8626,-67730.56897,-57010.27,B
146,-37346.0546,-54251.28242,-82978.66082,-39667.775,-56103.66089,-118623.7924,-26737.73786,-42151.38908,-24900.93856,-83625.78852,-134112.7019,-110146.6474,-57337.70071,-45373.95184,-66713.07286,-56313.07439,B
148,-37537.58669,-54466.23915,-83599.92756,-40464.92761,-56076.03414,-119172.5947,-27337.07754,-42329.53248,-24687.85938,-84313.28348,-134806.1424,-111009.5142,-58167.03983,-45050.72326,-67717.47085,-57158.68558,B
150,-37632.60396,-54560.27294,-82642.13295,-39226.61861,-56233.36807,-118382.1253,-26366.96713,-42411.63044,-24952.07935,-83971.21238,-134470.1287,-110561.004,-57728.81153,-45514.16433,-67112.18561,-56503.37714,B
152,-37303.36276,-54226.0473,-83569.12685,-40437.45732,-56014.6339,-119163.207,-27335.42351,-42117.77206,-24751.51715,-83862.4488,-134406.4485,-110486.3269,-57614.88469,-45115.85624,-67118.62291,-56749.33574,B
154,-37729.83405,-54677.44078,-83016.27881,-39707.31523,-56201.98622,-118731.9748,-26725.08678,-42514.22495,-24812.85033,-84382.14921,-134912.112,-111097.8259,-58216.90657,-45297.97826,-67707.88195,-57016.55084,B
156,-37353.67654,-54275.51171,-82968.58018,-39660.46597,-56106.43251,-118684.835,-26724.43857,-42165.91771,-24922.97738,-83642.57468,-134219.9009,-110215.4684,-57322.32271,-45396.21417,-66722.84057,-56331.71574,B
158,-37530.94823,-54475.98451,-83589.95868,-40461.32898,-56069.97681,-119231.581,-27324.69467,-42328.83958,-24711.46282,-84310.15424,-134899.7962,-111060.1632,-58134.98743,-45066.39183,-67713.93928,-57168.92268,B
160,-37624.62439,-54569.79478,-82615.93671,-39197.22607,-56220.42641,-118427.1417,-26332.7019,-42406.53424,-24957.26495,-83962.29404,-134560.4521,-110607.451,-57681.85051,-45511.75034,-67092.49372,-56495.50933,B
162,-37318.51725,-54258.45733,-83552.89949,-40425.745,-56027.28498,-119215.8677,-27317.11743,-42125.9975,-24757.35095,-83842.48869,-134485.8196,-110515.2947,-57545.50487,-45122.82999,-67078.45683,-56726.87223,B
164,-37762.13232,-54725.16176,-83017.88813,-39731.67863,-56223.62271,-118795.722,-26730.5406,-42529.46884,-24821.92514,-84377.34358,-135005.9223,-111141.2106,-58177.09812,-45319.95002,-67727.84206,-57030.18541,B
166,-37372.58612,-54309.70988,-82942.85332,-39651.48057,-56113.76388,-118722.3189,-26705.43959,-42163.88371,-24919.91519,-83623.55335,-134301.3283,-110244.7492,-57273.84177,-45414.14027,-66741.83956,-56335.18026,B
168,-37540.33596,-54500.7726,-83597.04418,-40488.82162,-56067.8534,-119292.4672,-27341.90552,-42325.71034,-24686.02654,-84286.61785,-134974.9875,-111083.8561,-58070.43559,-45070.66102,-67709.33482,-57169.77205,B
170,-37629.00533,-54585.79863,-82636.99205,-39240.18612,-56211.66452,-118497.7956,-26367.14594,-42407.2942,-24934.62264,-83964.03747,-134656.274,-110661.9669,-57655.4531,-45515.90777,-67129.79879,-56524.7007,B
172,-37305.88851,-54257.85384,-83583.879,-40470.67201,-56008.15189,-119291.3496,-27359.56339,-42114.464,-24737.25673,-83851.6082,-134582.8261,-110580.9418,-57537.07827,-45131.52482,-67126.06604,-56753.44846,B
