,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
54,-38390.21634,-56335.18026,-83485.88896,-43139.17972,-57065.63527,-132411.8459,-29889.22207,-44756.4849,-26526.71504,-84285.32145,-135361.1809,-125438.2358,-75880.95377,-46173.6302,-69608.69665,-59869.23693,A
56,-37763.54048,-55680.2965,-83855.09507,-43615.38364,-56840.91083,-132739.2766,-30363.6155,-44187.87887,-26528.70435,-83356.29354,-134517.4696,-124310.702,-74728.83311,-46064.01724,-68446.49535,-59256.84384,A
58,-38207.71434,-56155.584,-84296.29616,-44126.47863,-56913.48695,-133167.916,-30781.23549,-44596.91579,-26335.92055,-84406.95964,-135555.3282,-125681.8027,-76038.31006,-45787.43676,-69902.91266,-60300.91617,A
60,-38114.84285,-56046.75335,-83176.29494,-42825.89767,-57038.34379,-132234.9095,-29629.29364,-44505.81008,-26694.57664,-83659.83023,-134827.4883,-124716.2968,-75104.00714,-46368.17978,-68718.53843,-59246.29381,A
62,-37823.4208,-55758.23704,-84494.31026,-44400.80159,-56773.14034,-133389.6453,-31055.67021,-44244.20527,-26337.70869,-83843.22629,-135074.6763,-125029.4894,-75333.64896,-45717.98989,-69177.64326,-59927.8432,A
64,-38395.96074,-56354.40276,-83443.89003,-43155.40709,-57085.39421,-132544.5929,-29904.01893,-44770.90177,-26547.41276,-84324.59346,-135515.4303,-125615.5968,-75919.93522,-46187.89061,-69605.99209,-59908.35248,A
66,-37742.70865,-55672.13812,-83769.10791,-43573.42941,-56832.68539,-132833.6457,-30332.36776,-44172.47852,-26545.08818,-83380.05345,-134654.687,-124467.9912,-74754.76113,-46075.72956,-68433.41958,-59279.86613,A
68,-38176.39955,-56138.999,-84237.75694,-44108.53018,-56897.03606,-133293.1081,-30780.85551,-44577.22391,-26315.44635,-84424.12578,-135687.8293,-125829.3689,-76028.20707,-45764.57092,-69839.81369,-60303.55368,A
70,-38107.71264,-56053.88356,-83128.77514,-42820.44385,-57033.40406,-132370.0705,-29641.45298,-44507.55352,-26672.24725,-83705.96423,-134987.3033,-124894.4625,-75126.91768,-46361.87659,-68686.28486,-59271.8195,A
72,-37823.59962,-55771.49162,-84455.08295,-44411.9104,-56777.7448,-133526.7956,-31080.52535,-44249.72615,-26332.07605,-83885.67226,-135230.2668,-125201.8437,-75361.67805,-45715.28533,-69172.21179,-59952.47483,A
74,-38388.09292,-56360.88477,-83407.52374,-43161.01738,-57080.90151,-132682.1232,-29920.60392,-44763.63745,-26531.47596,-84372.09092,-135672.4066,-125792.578,-75950.80298,-46169.96451,-69617.81616,-59919.97539,A
76,-37757.99725,-55701.93299,-83738.64248,-43591.48962,-56856.26648,-132972.2265,-30354.09365,-44189.46584,-26552.46425,-83432.93767,-134814.8596,-124644.5253,-74786.81353,-46082.16686,-68438.96281,-59287.7563,A
78,-38187.79894,-56167.45277,-84223.74239,-44162.59905,-56925.24396,-133436.4499,-30823.83791,-44600.11209,-26340.50266,-84478.75344,-135846.6385,-126005.7465,-76078.29733,-45786.00625,-69863.46184,-60362.94226,A
80,-38098.8837,-56064.43358,-83075.86856,-42828.49048,-57048.1115,-132474.3414,-29637.51908,-44516.40481,-26696.70006,-83748.23138,-135131.3827,-125057.8091,-75172.73875,-46386.70938,-68700.83585,-59341.06521,A
82,-37777.3315,-55744.33425,-84375.53309,-44366.4246,-56768.93822,-133613.2745,-31042.01329,-44225.4298,-26329.34914,-83881.49248,-135331.7884,-125313.0436,-75331.57025,-45717.87813,-69074.06528,-59965.72941,A
84,-38376.96175,-56368.9761,-83368.98933,-43172.66264,-57096.48068,-132799.1346,-29933.90321,-44773.51693,-26549.8044,-84399.3824,-135806.9641,-125942.1782,-75961.01772,-46170.99269,-69545.9106,-59972.27847,A
86,-37740.33937,-55704.92812,-83672.52602,-43561.51593,-56863.46374,-133062.0358,-30330.93725,-44184.05672,-26561.44965,-83444.64999,-134933.8156,-124774.5678,-74785.89711,-46085.11729,-68363.70449,-59317.48412,A
88,-38173.04679,-56172.50427,-84170.47819,-44137.47569,-56928.90965,-133541.7042,-30812.63969,-44581.69426,-26329.57266,-84481.63682,-135957.2573,-126124.8366,-76058.94072,-45772.81872,-69769.60686,-60346.7596,A
90,-38101.14123,-56090.02633,-83020.95032,-42792.12419,-57061.85783,-132582.5685,-29623.32572,-44503.08317,-26677.09758,-83767.61034,-135253.602,-125194.2888,-75160.5347,-46360.04375,-68611.31711,-59306.10708,A
92,-37806.20996,-55798.02314,-84363.66431,-44403.46144,-56813.57465,-133750.3801,-31081.44177,-44242.1042,-26346.1353,-83921.05507,-135473.5208,-125466.9801,-75358.03471,-45729.16576,-69045.20917,-59966.46702,A
