1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
-4246.093838941317,-25972.972926255814,344.46273380073717,11381.262407453349,-54174.48182993911,-45266.931684843505,6364.815695859873,93749.98882412778,-13015.309037603027,-39171.52156490345,-59632.397846269356,-53773.558589644264,-38471.73314949669,-45257.566303916734,16853.774112912906,-15086.421678831779,D
-42041.91023610953,-48556.34850935322,-33401.23991981029,29569.078036436804,-101275.1059264071,-87783.39180748365,-21372.358068508875,187500.0,-6682.635150269884,-65609.20961012955,-108868.95464288649,-93879.11485184608,-68226.64358933493,-82350.06271005425,62434.92662130912,-22879.692659341414,D
-2216.935422055176,-53865.67012854459,7924.5204239512,22819.85703943456,-107595.1957816119,-90125.80992291092,17987.45459168608,187500.0,-20701.358699960554,-64822.02587390255,-107004.46152740259,-92071.7304434455,-67082.81541857903,-80811.74860140665,64204.13425018004,-25411.31829158286,D
-25172.087570677708,-49933.037153844496,-16419.904401290943,26118.974521037882,-105281.20908513178,-89289.13942445988,-3987.417100360048,187500.0,-13017.521860304101,-69077.32863155945,-111534.80250058205,-95735.96367072627,-72221.7496897876,-85775.26638212996,57981.31918684473,-29067.080207715062,D
-26776.898119079844,-51035.13461770232,-17254.451484018744,27558.73978838203,-103051.823741415,-88388.74410256674,-6683.953903192748,187500.0,-11418.120434060149,-62946.49099665773,-106073.4890190946,-91589.24568763324,-64841.963629956685,-79188.72138127344,66629.65615149215,-20380.946443193727,D
-257.1344682138525,-53291.409109998836,9457.514817418434,21952.609354568645,-109274.03530765002,-90776.6256662161,20569.5057594187,187500.0,-21348.665219386246,-68450.49631005482,-110267.68210741068,-94539.81006620052,-71292.92294894731,-84647.30794993734,59318.914630283674,-30306.640899973027,D
-41997.45261638792,-48471.00954902286,-33363.063140280625,29837.63424606732,-101492.09666157921,-87797.87573789069,-21305.749870032058,187500.0,-6656.818885424004,-65847.00981938957,-109115.47203248406,-94055.60422606519,-68340.14574767897,-82530.37423257521,62395.4757923455,-22942.29989556073,D
-2564.683862290843,-53790.0988805412,7587.523172798536,23169.661840160115,-107693.61051244862,-90098.80901560892,17649.227994588375,187500.0,-20496.34849981648,-64865.74588605713,-107086.58183653139,-92130.56023485187,-66977.58340568346,-80805.28894725906,64425.97531389896,-25179.575405070234,D
-24486.1795885777,-49998.63952382082,-15702.2569420644,26223.04424322179,-105602.78363261028,-89361.42496602834,-3292.099033844356,187500.0,-13185.674033841377,-69254.51090985668,-111708.60966546652,-95859.03237569719,-72298.23735931366,-85906.02408719351,57983.42025082353,-29119.070365318104,D
-27270.692857586488,-50934.3729536978,-17749.85554812617,27929.801098084583,-103145.9469373163,-88352.69073876033,-7156.313318766752,187500.0,-11147.843140106575,-63098.63932116501,-106258.56146318454,-91736.43192487145,-64908.21420052221,-79325.04467070635,66629.63379974768,-20290.64539559429,D
