,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
48,-28252.22501,-42258.72216,-58585.75506,-24175.44564,-44599.79917,-96690.15964,-4481.413005,-27033.94318,-8080.848525,-63705.95857,-107331.5346,-95376.72643,-21621.06593,-33576.34349,-53002.53516,-26867.22152,E,,,,,,,,,,,,,,
50,-28220.79846,-42227.87675,-59070.98908,-24908.78402,-44605.23064,-97134.42291,-4902.989257,-27005.91409,-7919.781854,-63868.03107,-107561.2658,-95414.83616,-21776.09763,-33362.99609,-53406.58765,-26937.67422,E,,,,,,,,,,,,,,
52,-28373.43852,-42380.82974,-58551.55689,-24033.93674,-44620.92157,-96713.15959,-4649.185198,-27148.71939,-8066.94574,-63922.8599,-107606.0364,-95666.13682,-21824.86914,-33564.76528,-53316.42071,-26803.5414,E,,,,,,,,,,,,,,
54,-28174.95503,-42176.6689,-58918.37137,-24741.21299,-44582.63303,-97026.10636,-4670.240542,-26956.87437,-7998.862326,-63702.49405,-107405.1836,-95331.08417,-21592.38864,-33460.47204,-53079.29106,-26946.16788,E,,,,,,,,,,,,,,
56,-28375.13725,-42384.786,-58861.95557,-24515.92976,-44623.08969,-97016.45041,-4921.407094,-27142.63971,-7971.503791,-64026.68375,-107777.519,-95715.28831,-21923.86501,-33429.58193,-53588.5979,-26872.16125,E,,,,,,,,,,,,,,
58,-28243.99957,-42251.77076,-58560.76581,-24154.45735,-44585.11407,-96759.5171,-4476.137993,-27017.38054,-8083.86601,-63739.68735,-107459.3642,-95519.8223,-21618.89781,-33578.89158,-53031.43597,-26859.06313,E,,,,,,,,,,,,,,
60,-28221.11138,-42232.07888,-59060.30495,-24893.45072,-44602.66019,-97217.03496,-4903.257478,-26998.11333,-7905.208517,-63887.72296,-107676.4444,-95542.30816,-21731.95293,-33343.43831,-53365.46044,-26916.52947,E,,,,,,,,,,,,,,
62,-28382.8039,-42398.50997,-58553.50149,-24038.29533,-44628.16353,-96804.17589,-4669.122955,-27151.35689,-8072.511324,-63968.65862,-107744.349,-95816.96639,-21815.86138,-33564.09473,-53324.55675,-26814.80668,E,,,,,,,,,,,,,,
64,-28169.4118,-42177.51827,-58902.30047,-24726.5726,-44583.66121,-97099.6436,-4675.046167,-26954.59449,-8007.959486,-63740.15674,-107535.2931,-95476.25875,-21577.39062,-33464.4283,-53081.48153,-26954.10275,E,,,,,,,,,,,,,,
66,-28364.81075,-42379.75685,-58855.58532,-24510.99002,-44615.19952,-97098.9954,-4929.096094,-27133.22963,-7966.027613,-64057.84208,-107902.0852,-95850.27049,-21894.04778,-33417.46729,-53574.15868,-26870.32841,E,,,,,,,,,,,,,,
68,-28266.19485,-42275.66478,-58571.82992,-24182.77701,-44600.8944,-96851.80746,-4510.291458,-27038.63705,-8095.690083,-63792.37041,-107602.1472,-95682.09597,-21618.09315,-33589.68748,-53055.53115,-26878.50915,E,,,,,,,,,,,,,,
70,-28221.91605,-42231.36362,-59054.87347,-24918.7529,-44601.34144,-97292.80738,-4909.963001,-26997.08515,-7921.078255,-63933.02994,-107806.688,-95689.24852,-21744.96165,-33364.27013,-53419.90929,-26950.99586,E,,,,,,,,,,,,,,
