1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
-48.346823256829175,-8677.930674306235,-15088.165114899293,5894.713806475855,-3626.2352617067413,-28440.940790288543,-18226.104167235397,-5801.015293719208,-15994.170724650709,-23093.46474331197,10140.2935552947,-39088.64129646317,-21861.41423719099,2334.595004867912,-6850.183826706866,-2252.184123061195,7
7685.557923979512,-26451.41201632166,-11090.108584178519,29410.894740926593,-15946.449750238628,-36188.77067432054,-17253.535062496074,14547.990506647886,-27221.675481996,-41486.55879337297,17787.42883055554,-73101.06731665938,-38587.42577879736,2735.7864660962186,-16106.130612627341,-6705.545688336574,7
226.40081958780524,-20637.343303840556,-7297.151660579641,40788.133834377986,-10341.548662370285,-30014.32478598652,-14862.70306857861,11405.044663553796,3269.3002544999426,-17939.666562040635,12544.402485418617,-37408.7288866912,-19292.68470915374,-2384.0594153475067,-20155.394989895223,-10616.609229637294,7
3186.8893726932256,-20687.18769397589,-25994.564711399642,14293.314730324118,-10383.748755901905,-52788.3607492877,-32038.498763859126,-4438.944690101706,-23386.049078231943,-38531.27819672563,21090.03318429389,-66917.43486135422,-40815.045334702176,5906.962562437363,-13011.017502667608,-3921.6359164280793,7
5808.972514745297,-26320.050814157825,743.1507996500492,46252.12952520008,-15809.522963705418,-21830.971161242862,-6433.547310059943,24552.966601010157,-10640.39148573774,-28692.196749710653,12351.708096469414,-54792.03817749479,-25142.292695318785,-2522.97550713724,-20646.149891155947,-10962.07779193852,7
-1161.0613657309254,-17356.844825368506,-23032.779757115815,22012.02029133085,-7218.272354396863,-48232.67289789592,-29963.40751211733,-5723.65590615939,-5048.879092798125,-24397.26434913449,17983.096001517297,-45431.55228275684,-29317.017414214304,2872.0650520402255,-15404.151726263968,-6229.766455860908,7
7701.740586965155,-26360.88745127767,-11183.516524257246,29430.02783418034,-15845.173996111633,-36356.073481568514,-17415.764023752694,14329.904535997455,-27183.43164723297,-41499.098122012394,17888.81634340481,-73120.28981689095,-38716.48475128231,2838.7386010573628,-16006.285370145486,-6621.816053606994,7
333.73389646218976,-20660.43265586289,-6940.887205706502,41329.426029852155,-10397.070395597268,-29671.15845336419,-14590.861152513166,11726.999190688037,3382.489488421618,-17894.136058585176,12506.605685544693,-37386.332438746984,-19241.81213877346,-2417.855252963931,-20177.56792039489,-10620.386674450241,7
3144.62222392824,-20579.69815489032,-25986.361621184544,14515.044035320763,-10299.259161860844,-52826.93986021756,-32121.535494510594,-4614.048256164581,-23070.196577333998,-38334.62754900784,21111.267341526433,-66622.41418628862,-40762.65284569894,5923.949888223397,-12976.975795862174,-3885.7390148328564,7
5909.912992705464,-26340.07797718978,846.505266011389,46493.37190310621,-15834.489862261995,-21794.381355569527,-6401.137280599747,24690.049849754556,-10778.055879837977,-28845.66382714079,12401.105451715643,-55026.59738380878,-25324.19119169607,-2475.589808891989,-20598.831248144063,-10911.071111091509,7
-1183.1448892527687,-17340.639810638408,-22792.61026294354,22547.27751580209,-7225.5366713448375,-48017.73852321369,-29817.696490013182,-5534.694258534224,-4698.73901590574,-24174.529215637354,17925.093224655775,-45135.25755825729,-29139.96924638382,2813.347019356134,-15438.48400574732,-6257.460267241034,7
7676.997205853129,-26319.44731705753,-11331.239203362371,29464.337761919232,-15815.200306797065,-36596.69001062989,-17630.318418779185,14126.12368179842,-27222.48014479639,-41580.25730612961,17943.756931275955,-73218.6821959832,-38884.54751784176,2889.8123371377396,-15957.82678816638,-6592.6470270928185,7
364.9145799773431,-20757.953316921394,-6698.393130110876,41815.017678143704,-10481.001196026946,-29458.950991505506,-14418.953885907398,11973.673042496806,3411.032666091045,-17922.07573915431,12454.503769219371,-37453.65589304637,-19205.736423222592,-2466.5373523875896,-20224.014845373018,-10680.378756568285,7
3057.98686241947,-20517.895581471395,-26057.9989621638,14718.57902033079,-10268.078478345691,-52942.61013777377,-32245.14064134844,-4779.920551767415,-22868.226214435843,-38229.596701812356,21101.924312344112,-66435.48654740889,-40718.12817074396,5913.69043751841,-12982.608435464912,-3892.645703869546,7
5936.288051162726,-26422.622969463227,789.4636141614454,46605.17532887165,-15872.890159236213,-21904.977787134387,-6476.261493714034,24635.042206650043,-11017.241897254216,-29083.151111978426,12450.994545339889,-55370.25545480913,-25508.034289840973,-2428.271165880104,-20558.776922080153,-10877.454087430726,7
-1212.3362675113997,-17345.33367697402,-22667.753418416192,22943.059854872212,-7245.630889610159,-47882.801041937004,-29717.918302764694,-5439.587585876892,-4524.395409154345,-24085.658679683052,17859.893186079644,-44993.748664110746,-28997.856855136975,2751.9467773374054,-15496.77735528676,-6325.074294218337,7
7641.726153102655,-26275.43673222503,-11578.829476693807,29381.211624289946,-15767.032297495878,-36887.754426926906,-17872.63368041917,13855.846387844847,-27333.188335083527,-41708.623374536444,18025.877240404756,-73375.99377345965,-39004.28581288884,2962.4555066174876,-15888.961063499579,-6530.19625308469,7
416.90473758038735,-20815.35259668262,-6569.311805881478,42124.365821405154,-10539.473359522028,-29315.27397814679,-14286.586855243071,12147.63666959246,3332.712153519649,-18019.99873161301,12428.866318329136,-37615.862502558535,-19189.821981170415,-2497.7627393916537,-20251.19456663067,-10700.003588200045,7
3005.5273181828643,-20426.23107746018,-26161.66635294752,14824.302771604393,-10190.495573341319,-53043.77413317849,-32348.897439109976,-4911.818195798182,-22710.512305559198,-38140.45794492459,21117.414071251642,-66296.45869689688,-40637.43837326031,5924.4192748569585,-12967.610414935401,-3892.064558513708,7
5987.451194220924,-26414.24106529249,679.9847698193514,46597.12870086774,-15879.014537216966,-22043.26803007937,-6568.01540470307,24604.39796500182,-11245.721429076366,-29287.624870255575,12515.389921115628,-55703.74348208231,-25646.32453278596,-2369.2625605180933,-20507.81494472205,-10838.494996845127,7
-1212.2915640224892,-17345.13251127392,-22651.414293219364,23085.060487396775,-7204.1684036455645,-47872.27337029855,-29699.70163103362,-5390.212582375119,-4502.043664699038,-24089.994918107383,17843.174081227076,-45043.45894377935,-28932.63446481639,2731.9866695388164,-15512.960018272403,-6327.465930875055,7
7636.808769322488,-26214.90820824006,-11783.459697182143,29221.284892712225,-15737.416236092597,-37143.01134860651,-18065.037496690453,13693.796240543872,-27448.858612639742,-41801.383114025964,18084.014127733008,-73591.62105222,-39078.76182541392,3020.5253387123753,-15833.0369988724,-6451.272243413001,7
473.65581675241197,-20879.52445501381,-6412.804891205417,42375.73353954954,-10562.495656310995,-29164.846737962573,-14127.531841699105,12437.248222499875,3259.1525625172335,-18079.38731663076,12388.610826565127,-37831.44507782997,-19158.060152299422,-2534.2854898316255,-20289.416049649248,-10743.03069627651,7
2922.378828809122,-20378.867730959384,-26244.65838011007,14878.259882719503,-10145.188587330413,-53148.17913152923,-32441.90304778851,-5028.47195011043,-22560.487396775174,-38025.01118481293,21110.775603148413,-66231.43747227639,-40540.05182266853,5921.826472500143,-12966.023441079074,-3889.5388113902586,7
6022.498729526846,-26485.18550219363,638.6116908325781,46591.36195079827,-15956.798607921435,-22122.23674323997,-6606.370998188377,24611.125840082866,-11511.796595072341,-29493.17151226658,12532.489005623938,-56122.41400747467,-25807.34649984199,-2351.0235370425626,-20498.740136473196,-10821.820595481468,7
-1259.811372734472,-17373.407468009886,-22486.167846461278,23426.237514762583,-7241.294651185829,-47676.494440614515,-29549.117928638214,-5253.106981886266,-4296.631133154766,-23930.62698014104,17747.530966702816,-44921.53017777565,-28757.374436542326,2641.260938794725,-15596.264969857333,-6404.691207968141,7
7580.750594228577,-26194.47871380791,-12030.155900735368,29061.17934717886,-15675.613662673673,-37422.609319997944,-18292.131220356372,13439.321629920201,-27570.765026898986,-41893.49465292629,18135.82547138041,-73811.85279033813,-39207.01613509848,3074.5495050608524,-15790.971015807512,-6425.813606478407,7
481.009540678208,-20932.207516694965,-6463.431592396688,42353.98529219452,-10634.53532869045,-29223.005977035282,-14153.593975733993,12386.085079441676,3059.6185397647073,-18232.183841727237,12366.527303043284,-38174.8125761524,-19208.75390872406,-2552.2115888847816,-20313.6453406388,-10765.583606431916,7
2878.56940967672,-20325.31295124447,-26403.42282097612,14727.698532068556,-10080.122659221013,-53296.102976334456,-32562.803633547264,-5191.103242767244,-22593.70208903576,-38036.45527797405,21083.64058537967,-66334.16608979298,-40514.995517134135,5891.40574829647,-12997.47234552769,-3927.223852541906,7
6099.880468831118,-26469.204004908086,503.5177473447022,46401.148605483606,-15945.175700804675,-22275.79322764793,-6683.171592136811,24639.02081716309,-11796.937799088693,-29690.090380917834,12591.072927841298,-56577.78609726264,-25910.32098654759,-2296.731149760622,-20453.4778539512,-10781.207475806175,7
-1227.0437153629919,-17356.95658409078,-22455.92593621325,23432.183078787697,-7243.52982563136,-47621.59855623228,-29482.88970981714,-5174.026510003389,-4296.809947110409,-23909.50458163078,17717.087890754687,-45041.15671410045,-28661.95483946262,2611.04138029115,-15622.90824924806,-6433.971993204594,7
7612.154795188284,-26105.49641913133,-12245.38084809552,28750.043064360987,-15631.200746440978,-37663.15879382596,-18463.099713695017,13285.653386789965,-27696.828865626918,-41958.001787424306,18202.008986712575,-74079.17965402361,-39257.64283628975,3139.235453514511,-15727.335599343252,-6355.472666677555,7
577.3232075361261,-20974.2511480154,-6289.57972402331,42464.80524120393,-10660.284538302963,-29034.021977665663,-13962.1959879632,12646.438198857093,2983.6896638500293,-18255.541414683034,12330.853918892613,-38425.621500685396,-19162.910480846225,-2587.0132550016947,-20342.948477619706,-10781.475696739639,7
2841.197292947447,-20249.29466835197,-26451.85905121077,14665.359516782704,-10043.935184947872,-53357.123238697444,-32613.631500438634,-5266.674490770637,-22426.555743998975,-37874.092206250694,21085.31696621382,-66273.5928623191,-40407.41657107074,5895.384358809514,-12983.055470354018,-3904.2686109863057,7
6162.107725394693,-26537.421528985684,526.3835819224813,46314.64735444157,-16027.139547722287,-22284.443352752132,-6664.84316168346,24677.957556004236,-12031.139377491401,-29841.188173435712,12625.584021280292,-56993.863820298175,-26046.77838644724,-2263.896437155776,-20420.486679135167,-10741.823702075924,7
-1252.3458900863993,-17382.035241369635,-22203.06065119036,23769.247385173727,-7257.4102589381055,-47342.98406159688,-29259.17109956397,-4916.176785966967,-4025.884452567632,-23677.35936371796,17629.91608737899,-44886.37088374745,-28446.595781635737,2523.266079815159,-15696.423136761563,-6502.345979493378,7
7550.486332236092,-26098.008584738804,-12392.54473358926,28618.27953079695,-15590.252350598856,-37844.40908961405,-18622.646465617,13085.135887281405,-27720.611121727365,-41971.01050269729,18246.980696556653,-74219.25803652502,-39355.27525607053,3182.463727291075,-15691.393994259119,-6336.518387379455,7
609.2414986183046,-21077.337393443275,-5983.807859874709,42895.143377201966,-10778.793487405,-28692.710839833122,-13675.937196724082,13017.47715681519,3019.4524549785206,-18229.79220507052,12264.871569260547,-38542.25290325319,-19087.182770631644,-2647.2735580532026,-20405.019271972094,-10856.689316831746,7
2729.125646248537,-20213.37541501229,-26456.70937975757,14878.662214119699,-9971.73905035723,-53341.23114838972,-32640.20772459599,-5368.39727978674,-22126.662388642122,-37653.636950688,21080.466637667017,-66039.12306298292,-40289.06408417989,5892.791556452698,-12983.949540132231,-3917.1208640481073,7
6193.690740310042,-26626.22500970662,570.2600562882491,46488.0745396703,-16102.353167814395,-22229.21219220307,-6620.78787336205,24724.873867615923,-12212.903763401959,-29998.857378823446,12675.98720502701,-57299.792146657965,-26217.1880861745,-2212.6885906086673,-20385.41679208479,-10718.577887842404,7
-1303.6654953557845,-17397.279131088155,-21932.269267114316,24355.10895909178,-7255.935043804056,-46998.87895570743,-29020.141544358918,-4736.580519268575,-3639.109866512998,-23398.946034782653,17552.891975986004,-44559.387214110764,-28208.460296208897,2454.981500504196,-15756.862253768713,-6559.588797043419,7
7501.893639790254,-26038.15061308749,-12586.021433594398,28619.844152908823,-15558.98226010588,-38047.65350194615,-18829.914191951062,12760.8120752349,-27716.1407728363,-41995.373904153574,18345.328372160002,-74266.95665919264,-39505.76955148811,3277.6374551817726,-15602.94814144947,-6254.956871862039,7
673.3910052050359,-21165.358563108275,-5693.302237189083,43434.58037788634,-10855.504674375616,-28345.70000716448,-13414.220620896891,13307.289875422703,3046.408658791621,-18237.190632485228,12218.245830326776,-38593.17017712238,-19072.810598946882,-2690.8818114855067,-20446.749978870153,-10875.10715426292,7
2668.19479086337,-20118.000521421494,-26486.459551627584,15160.316546001024,-9856.851083856951,-53341.70053502328,-32703.239643959958,-5514.443578057716,-21823.41627161697,-37454.304093635576,21088.98265230449,-65744.48236757307,-40216.823246100335,5903.766262980254,-12966.693993412733,-3884.777889821278,7
6264.925749889106,-26645.60397214937,533.714954103822,46656.13730622975,-16127.118900670876,-22266.874881610263,-6665.513714017119,24710.479344186708,-12397.618579580616,-30178.565404244117,12736.672191223168,-57578.25017908218,-26420.99129211799,-2147.868531688277,-20330.386797235824,-10654.942471378145,7
-1308.4934721581308,-17387.176142594355,-21766.486378489302,24838.331322471062,-7263.534636918859,-46788.794909571996,-28883.6170892259,-4606.471014794232,-3396.5040321950955,-23246.328323641817,17487.379012987498,-44357.282740745875,-28063.442178182864,2391.6366567178557,-15809.679425916604,-6597.944390528726,7
7481.799421524933,-25987.792132829683,-12792.305683172428,28632.29407457043,-15475.96788119887,-38271.21564998814,-19037.67365666314,12531.974915501467,-27759.16788091277,-42064.28433230929,18402.97352111024,-74350.28396252204,-39630.782858226645,3332.2427668860873,-15551.449722224443,-6207.682932339065,7
744.0001659393508,-21207.670415362172,-5545.959537739699,43847.640615420416,-10908.768881412612,-28172.965726013867,-13263.05577314565,13589.100669515214,2998.173594257068,-18307.799793219543,12193.658911425939,-38734.56731254665,-19064.004011631492,-2716.2063379533697,-20468.85585413645,-10894.262599261117,7
2602.0783307645715,-20050.654715377656,-26587.400029587752,15358.84474025306,-9829.89488004385,-53436.38252453596,-32804.44834285359,-5626.649335223357,-21639.595525216526,-37348.312121428506,21082.16537024562,-65589.56242675334,-40135.55230326084,5891.986893652308,-12968.683298669255,-3895.1267475040854,7
6305.6729800311305,-26697.14709486331,426.82891211854366,46741.38685958229,-16145.760255546602,-22390.52473193702,-6751.009136558669,24705.94194006228,-12651.422637870626,-30412.945796602464,12788.48353487057,-57941.95776485894,-26589.948128455657,-2104.1708712781515,-20292.522942128533,-10614.329351702852,7
-1320.161082763801,-17408.96909343828,-21670.686801753858,25219.294454967316,-7252.62698562467,-46659.57947487587,-28784.576509544437,-4447.460704739178,-3265.746327131549,-23177.30613676383,17416.702797019818,-44283.41022532109,-27937.423042943843,2320.558109349979,-15876.086458693322,-6666.8995221733485,7
