1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
-7348.024230959921,-21970.446046643978,-1769.6323120155707,13704.94976102707,-36896.49395900893,-34632.95514976444,5507.268668087562,93749.98882412778,-1312.673248371273,-31774.211737419577,-53993.92443822914,-41809.07211411859,-23728.142527120417,-41532.536331717536,53261.569531151006,-9992.816745378585,F
-25798.562264271055,-42359.17089690815,-14836.88680373273,29464.471872385966,-71278.41666679582,-68116.69535835927,-833.83182690523,187500.0,6034.322802343703,-52322.23747041672,-101252.50831276279,-79791.41381876633,-39314.863302095335,-70403.50233358172,155802.43239431767,-11640.140311734714,F
6487.99615955307,-46109.212471152845,18111.752642602045,24265.724333015005,-76225.70708104457,-69730.29014233233,31439.628474668083,187500.0,-2121.225252297551,-54327.61363120242,-102034.37233380943,-80147.79003236175,-41204.16685392462,-71791.5456642563,153057.21349206133,-15247.488349376721,F
-22750.991314767758,-42837.76644918519,-11788.399432706767,29040.12400390196,-72375.84261606248,-68595.35796586967,2736.546425407699,187500.0,1056.656367380186,-55253.199369096685,-103790.50419217399,-81629.35306183733,-42596.30055383451,-73567.65998216391,151356.31279424584,-16707.25842800837,F
-7064.626463011082,-44359.18263902458,4283.4436039261345,26727.254894644608,-73827.25314226784,-68724.03695869887,17610.827697614157,187500.0,4510.55967933651,-52014.364542289324,-100530.99400174546,-79081.67887707698,-38714.94248091489,-69716.27559855886,156266.56636793213,-11148.200768017861,F
-1448.8847790819143,-45324.621537282655,9940.200738930791,25701.08630670146,-75701.15634216742,-69644.37003664614,23982.013640643792,187500.0,-3415.681828937749,-56371.59125466243,-104203.87735413044,-81786.08349395794,-43577.519783678035,-74321.38315694132,149771.01531875317,-18659.03510559024,F
-24524.870458229838,-42414.20089175712,-13591.335843960744,29679.78622672394,-71603.41103117599,-68035.44676726422,405.4382926748148,187500.0,7131.480530676906,-52454.69390805887,-101533.93912719956,-79949.97709393229,-39376.1964888807,-70666.06827569823,155306.670702299,-11722.774710985985,F
7237.137226717142,-46116.32032588963,18820.057072646272,24536.76158628006,-76475.01843869906,-69615.44687932097,32142.702596509767,187500.0,-946.0375840708714,-54401.93318151632,-102267.1881040559,-80282.03460956033,-41232.15123798266,-72017.96883558856,152618.04641700344,-15195.252322584669,F
-22305.677509984675,-42840.20278933082,-11380.323634186225,29308.009661198816,-72609.30658689816,-68494.39513616504,3140.688316904106,187500.0,2044.1787891601075,-55349.602442932424,-104012.05468321498,-81769.40909259429,-42644.66972883579,-73787.7129063264,150879.4606780363,-16626.367464824612,F
-7595.212172891162,-44249.413222004565,3714.3458383495617,27166.399617958024,-73886.2393958854,-68559.14813985207,17042.445187860154,187500.0,5534.493092834126,-52002.89809738375,-100650.59818632582,-79157.51834601384,-38648.80366907164,-69810.979939816,155939.00155293962,-10850.967270251187,F
