,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
66,-15879.72979,-27963.77575,-49479.54261,-16583.2286,-28450.12736,-76618.0696,675.8944005840302,-3497.198641,9953.991765259716,-56145.05632,-75417.13273,-84998.69972,2772.286864791735,-16149.98474,-31236.20525,-15070.28372,K,,,,,,,,,,,,,,
68,-15722.59703,-27802.50791,-49452.78757,-16451.04038,-29036.30186,-76616.46028,509.4633113698139,-3344.022136,9777.770611974074,-56136.16033,-75357.87825,-85110.95019,2781.8087079296956,-16063.0588,-31103.03355,-15004.68135,K,,,,,,,,,,,,,,
70,-15893.43141,-27975.30925,-49589.40143,-16699.2118,-28487.49947,-76722.51931,602.5806787706231,-3511.973144,9945.073419222048,-56347.00434,-75485.4173,-85345.93407,2486.8327363530084,-16066.38921,-31281.15461,-15102.55964,K,,,,,,,,,,,,,,
72,-15764.81947,-27842.00345,-49442.93045,-16450.99568,-28783.28011,-76619.9695,641.6291763340446,-3395.83348,9816.237964181659,-56127.59961,-75373.8821,-84941.30044,2930.4254568130323,-16155.08093,-31125.94409,-14977.70279,K,,,,,,,,,,,,,,
74,-15779.2587,-27863.39407,-49564.27807,-16591.47639,-28833.1692,-76721.20055,534.8101895821321,-3399.029779,9860.270900758613,-56361.42121,-75441.45142,-85429.75312,2520.561518736067,-15990.79561,-31146.70886,-15027.1672,K,,,,,,,,,,,,,,
76,-15903.40029,-27990.46373,-49537.94772,-16618.56671,-28430.30136,-76705.21905,704.6834474424658,-3522.836092,9919.547727054087,-56294.5895,-75458.90814,-85115.71111,2743.7883906112183,-16170.92832,-31214.72522,-15037.76193,K,,,,,,,,,,,,,,
78,-15722.48527,-27808.36407,-49480.0567,-16449.38635,-29003.71301,-76673.7031,564.4486027298692,-3346.547883,9750.948518627705,-56265.28636,-75387.33785,-85200.44657,2772.0409956027265,-16087.55631,-31077.9549,-14987.55991,K,,,,,,,,,,,,,,
80,-15909.85994,-28000.76789,-49612.98252,-16695.83669,-28466.13121,-76778.82335,649.6981560824104,-3523.752513,9959.155018228892,-56447.36367,-75488.68066,-85410.59767,2520.2932978026033,-16049.55835,-31196.91088,-15060.3819,K,,,,,,,,,,,,,,
82,-15809.03123,-27890.99847,-49471.80891,-16467.80419,-28747.15969,-76678.68753,674.5085924278012,-3426.96946,9792.321598,-56238.19604,-75393.41752,-85009.85325,2927.4526748004764,-16195.38113,-31105.33578,-14989.3704,K,,,,,,,,,,,,,,
84,-15788.91466,-27875.10638,-49557.39374,-16548.44928,-28797.54052,-76753.58823,606.0228474167404,-3399.923849,9878.398165511868,-56430.89043,-75429.91792,-85458.47511,2577.3349496525466,-15988.78395,-31067.53898,-14999.18282,K,,,,,,,,,,,,,,
86,-15924.25447,-28011.7873,-49537.50068,-16586.49195,-28400.30532,-76742.81469,766.6424831,-3534.704868,9930.589488815009,-56366.47271,-75453.85664,-85148.74699,2795.5550307697094,-16172.6047,-31133.54369,-15021.95925,K,,,,,,,,,,,,,,
88,-15749.30736,-27835.78966,-49478.29091,-16423.30187,-28987.01626,-76711.52225,617.1540161554833,-3367.402061,9741.203158045193,-56325.94899,-75377.61484,-85221.88189,2833.776513788285,-16105.9965,-31000.23788,-14976.4958,K,,,,,,,,,,,,,,
90,-15892.87262,-27984.76404,-49593.35769,-16646.34992,-28454.79887,-76801.2198,725.1576453635271,-3503.233612,9929.784826014618,-56511.53553,-75482.39982,-85448.37212,2557.330138365047,-16070.92662,-31142.6632,-15068.38382,K,,,,,,,,,,,,,,
92,-15803.51034,-27888.53978,-49438.25894,-16393.5964,-28729.43476,-76698.89351,765.6366545720881,-3422.879091,9812.594629835443,-56276.43988,-75363.6897,-85015.79881,3030.762437672906,-16170.99538,-30964.89977,-14946.56681,K,,,,,,,,,,,,,,
94,-15799.7776,-27887.39984,-49548.45304,-16514.69815,-28808.1129,-76790.75918,651.5533508722009,-3415.592422,9839.908461559828,-56488.73675,-75419.74788,-85487.44297,2639.316337027113,-16012.52151,-30974.44397,-15007.16239,K,,,,,,,,,,,,,,
96,-15902.46152,-27987.89328,-49511.72912,-16528.64564,-28386.08961,-76762.8195,835.5529112282886,-3513.627173,9910.785843227606,-56430.51045,-75445.18416,-85193.40577,2831.027249220282,-16175.93511,-31072.29991,-15038.36543,K,,,,,,,,,,,,,,
98,-15737.97503,-27819.76346,-49448.6525,-16344.13199,-28968.39726,-76728.59898,686.5114792003011,-3355.421526,9759.062201864983,-56367.79146,-75353.47496,-85240.79147,2915.0027531388705,-16084.04709,-30889.6191,-14947.0809,K,,,,,,,,,,,,,,
100,-15887.48585,-27976.87387,-49576.50448,-16582.37923,-28447.22163,-76828.86891,775.5161256213338,-3492.57183,9955.869311793962,-56558.42949,-75462.50677,-85480.37982,2629.7944938891524,-16041.71289,-31027.61877,-15039.17009,K,,,,,,,,,,,,,,
102,-15812.78632,-27896.74287,-49430.61464,-16343.23792,-28709.04997,-76726.25205,808.5073004373671,-3422.722628,9827.615002109409,-56341.66227,-75362.90739,-85062.35749,3072.493144570964,-16163.88752,-30892.48012,-14941.56002,K,,,,,,,,,,,,,,
104,-15809.3665,-27897.70399,-49540.18289,-16471.15695,-28804.13429,-76816.06136,681.9293715869632,-3414.877166,9842.210691238724,-56552.50627,-75417.31154,-85535.54392,2679.3706630910237,-16012.11918,-30912.99902,-14998.64638,K,,,,,,,,,,,,,,
106,-15872.75605,-27961.07119,-49477.15097,-16441.0268,-28362.97791,-76770.66496,911.6606010986092,-3476.366815,9959.736164,-56479.1255,-75428.33095,-85231.20257,2905.346799534178,-16130.20344,-30959.13302,-14991.8738,K,,,,,,,,,,,,,,
108,-15732.49885,-27822.8033,-49422.45626,-16267.35375,-28957.46725,-76750.41428,740.2674246153146,-3347.91134,9782.196257376225,-56419.62515,-75341.04739,-85275.25786,3004.2309170044564,-16064.64577,-30759.19667,-14901.43864,K,,,,,,,,,,,,,,
110,-15875.41591,-27975.95745,-49555.89617,-16513.4688,-28445.90288,-76853.45582,817.8279778752301,-3484.704016,9945.498102366699,-56631.49734,-75465.05487,-85540.66247,2677.2695991122246,-16044.95389,-30942.21275,-15030.13999,K,,,,,,,,,,,,,,
112,-15799.44233,-27896.02761,-49408.3076,-16272.40524,-28684.35129,-76752.6271,853.5460655148108,-3422.655573,9811.611153,-56407.55521,-75359.30876,-85111.01724,3118.716552104539,-16173.16349,-30820.97689,-14937.67082,K,,,,,,,,,,,,,,
114,-15765.46768,-27867.75266,-49490.31615,-16345.96483,-28780.97788,-76825.15852,757.4112126125351,-3385.015236,9851.866644843418,-56585.87743,-75385.25914,-85552.5089,2772.3539200251007,-15988.09105,-30792.70193,-14964.20234,K,,,,,,,,,,,,,,
116,-15884.22249,-27983.31117,-49467.49502,-16378.48662,-28351.3103,-76815.61432,931.8665780862068,-3497.936249,9943.754666299184,-56536.43537,-75412.05888,-85273.58148,2956.241721658912,-16137.11013,-30879.47141,-15004.30137,K,,,,,,,,,,,,,,
118,-15756.57168,-27850.69827,-49412.21916,-16205.55117,-28941.32929,-76793.39669,755.9583492229401,-3377.460346,9771.646234,-56465.02155,-75321.24374,-85303.21989,3054.2541210954337,-16072.22302,-30700.23277,-14926.40554,K,,,,,,,,,,,,,,
120,-15880.73562,-27980.60661,-49548.16247,-16471.31341,-28434.65995,-76894.49363,824.3546872561798,-3490.761339,9916.239668874701,-56685.72267,-75450.25801,-85584.91893,2681.6952445143756,-16070.81486,-30932.02036,-15084.52178,K,,,,,,,,,,,,,,
122,-15802.3257,-27893.59127,-49386.26878,-16209.12745,-28660.97136,-76782.06435,879.3176268717798,-3420.532157,9840.444903426756,-56435.45019,-75319.70147,-85124.83062,3173.1877533421225,-16153.09163,-30754.36869,-14941.44826,K,,,,,,,,,,,,,,
124,-15757.84573,-27855.92858,-49465.43866,-16284.22931,-28779.05563,-76853.63464,776.4548988884568,-3371.268913,9852.537197177076,-56626.17762,-75358.21353,-85584.42719,2799.1760133714693,-15991.44381,-30751.19475,-14987.40345,K,,,,,,,,,,,,,,
126,-15912.56451,-28011.16145,-49474.44641,-16378.10664,-28353.54547,-76867.38096,915.0804180002712,-3523.283127,9953.477675137243,-56587.79968,-75392.52345,-85317.79323,2969.473954376454,-16132.72919,-30839.10416,-15021.9816,K,,,,,,,,,,,,,,
128,-15708.806,-27804.47487,-49362.7771,-16118.8264,-28915.66949,-76793.39669,817.7609226418642,-3320.686915,9767.958196158195,-56517.34698,-75303.00472,-85342.87189,3055.148190873646,-16080.76138,-30692.05203,-14953.87583,K,,,,,,,,,,,,,,
