,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
62,10361.441714935509,-39658.90135,-56727.74395,-6043.241148,-38057.48827,-60928.30729,-75254.79201,16495.989739416807,46933.83537934248,-64290.81432,-99282.29145,-63535.37006,10823.608735037891,-25036.18896,23770.32026890758,-27396.30966,R,,,,,,,,,,,,,,
64,14006.027758840057,-40269.21574,-57222.99155,-6693.162822,-38420.03356,-61300.41913,-75626.76974,19646.490472136793,45640.78696260297,-63987.25527,-99034.23179,-63091.68793,11296.325778523182,-24642.5971,24312.238313226502,-26890.89202,R,,,,,,,,,,,,,,
66,12361.811084963214,-40073.43681,-57203.25496,-6559.521742,-38524.75149,-61309.96332,-75706.65487,18669.585128973144,48651.90221689966,-64485.3639,-99476.90808,-63737.20631,10632.791892622936,-25272.71512,23509.363652391872,-27750.60716,R,,,,,,,,,,,,,,
68,11454.21850135547,-39750.23058,-56771.82159,-6062.061317,-38072.30748,-60959.46562,-75264.40326,17181.763611050083,45217.19905343045,-64079.61268,-99131.75245,-63217.32708,11262.328775206659,-24690.58629,24404.416907360188,-26864.89694,R,,,,,,,,,,,,,,
70,14499.442517690959,-40459.20556,-57561.59813,-6994.598448,-38793.10653,-61592.37761,-76004.62598,20463.826711634007,47840.98092806112,-64362.54106,-99391.07739,-63518.20392,10897.213029529219,-25081.85358,23843.790452932175,-27474.40666,R,,,,,,,,,,,,,,
72,10404.893506156624,-39640.05883,-56809.48428,-6003.723264,-38186.41313,-61014.11563,-75377.45838,16543.151920217504,47021.16364492937,-64469.71768,-99490.85557,-63682.31042,10788.762365432069,-25155.27906,23836.414377261925,-27470.00336,R,,,,,,,,,,,,,,
74,13947.533243600517,-40259.09039,-57319.6852,-6679.528258,-38551.52888,-61401.98545,-75771.45258,19577.423581769894,45638.305918968435,-64163.69994,-99240.20311,-63230.87224,11268.743725865332,-24754.10995,24377.34894482481,-26956.85201,R,,,,,,,,,,,,,,
76,12356.983108160866,-40091.87699,-57332.15747,-6585.427414,-38678.53149,-61436.4742,-75883.59128,18645.31113449468,48617.99462056096,-64678.01358,-99692.80358,-63882.64911,10580.153534430687,-25405.95387,23528.80967006799,-27844.59625,R,,,,,,,,,,,,,,
78,11338.123540654606,-39762.92637,-56901.95345,-6090.448033,-38218.42083,-61084.65774,-75444.08893,17062.405295658744,45163.15253533752,-64289.9426,-99367.00456,-63385.47926,11171.357175273559,-24848.76959,24371.91747092217,-26993.46417,R,,,,,,,,,,,,,,
80,14486.545561140247,-40474.96354,-57680.50941,-7009.931744,-38932.26849,-61703.97987,-76166.13968,20444.17952825779,47715.60999341131,-64570.05466,-99625.0778,-63680.85756,10800.832307437935,-25237.66759,23796.315347709104,-27606.43841,R,,,,,,,,,,,,,,
82,10469.02066,-39638.56127,-56907.83196,-5981.416223,-38320.38949,-61107.9259,-75511.6806,16618.209078098425,47074.584314177555,-64653.09139,-99698.168,-63828.24496,10737.062780506943,-25283.22044,23863.527043286213,-27560.43852,R,,,,,,,,,,,,,,
84,13840.624849870785,-40267.98639,-57443.26799,-6695.777976,-38686.62282,-61517.52162,-75935.06735,19479.254720122186,45621.96679,-64348.83944,-99449.25898,-63381.25478,11210.405672836981,-24885.69467,24406.31680563889,-27044.71672,R,,,,,,,,,,,,,,
86,12408.392120408073,-40090.33472,-57432.71797,-6570.00471,-38806.11525,-61533.41371,-76014.30428,18708.834792236663,48576.442727618545,-64871.98202,-99912.20831,-64040.89946,10498.36850146872,-25548.20037,23511.420012881757,-27956.17616,R,,,,,,,,,,,,,,
88,11372.746392815876,-39729.75638,-56955.8435,-6012.194575,-38315.85208,-61147.82377,-75529.58435,17108.56164795895,45216.17087,-64454.71966,-99557.48612,-63517.13103,11142.992811559774,-24954.0016,24434.435300163663,-27048.76239,R,,,,,,,,,,,,,,
90,14540.636782722091,-40460.70313,-57749.82217,-6958.768601,-39040.67445,-61784.35675,-76272.17636,20481.171665331327,47767.42133705871,-64710.60243,-99791.53124,-63788.70473,10804.654455739792,-25312.16595,23917.148878234493,-27614.6862,R,,,,,,,,,,,,,,
92,10422.73019823196,-39661.51651,-57034.92397,-6008.439482,-38460.89255,-61235.06263,-75689.30992,16562.016792537786,47101.58522147957,-64836.86743,-99907.35798,-63985.28832,10654.16016032221,-25416.68271,23865.53870028719,-27649.91255,R,,,,,,,,,,,,,,
94,13843.865852816803,-40269.30514,-57533.6361,-6676.063737,-38808.26101,-61612.1142,-76069.66955,19460.501606524183,45550.46356325907,-64538.11402,-99659.0748,-63537.98521,11114.315523423616,-25025.99657,24383.473322805563,-27141.18685,R,,,,,,,,,,,,,,
96,12464.338536779707,-40099.94597,-57535.55835,-6563.165076,-38935.01776,-61637.41638,-76159.3224,18747.771531077808,48610.23856523497,-65045.83389,-100103.5616,-64180.88844,10436.610631538706,-25665.7929,23551.072007545474,-28018.2693,R,,,,,,,,,,,,,,
98,11276.94681608043,-39736.77483,-57075.33593,-6027.930203,-38449.06848,-61263.53875,-75698.58589,17014.751376480028,45236.91329204003,-64637.13224,-99754.60616,-63666.39598,11068.606206012513,-25079.12667,24463.26905051101,-27122.81372,R,,,,,,,,,,,,,,
100,14491.015910031309,-40472.28133,-57871.01333,-6981.94736,-39172.86267,-61899.31177,-76439.70268,20427.95216178324,47670.14654518921,-64902.58156,-99994.17216,-63939.89193,10714.666332562725,-25443.10247,23912.58912236561,-27708.38472,R,,,,,,,,,,,,,,
102,10451.049858456834,-39637.37662,-57115.9714,-5972.699043,-38569.85731,-61316.7359,-75806.52247,16601.266455801306,47099.14888133394,-65024.64444,-100105.8862,-64131.7146,10584.355662388285,-25538.79029,23887.644575553488,-27734.51391,R,,,,,,,,,,,,,,
104,13824.822166540882,-40226.03216,-57587.03441,-6610.349609,-38891.45421,-61675.12377,-76161.60228,19440.295629536588,45563.76285120998,-64676.04663,-99817.77219,-63633.9636,11127.190128229873,-25088.42499,24528.42438559823,-27142.72912,R,,,,,,,,,,,,,,
106,12503.789365743323,-40088.21131,-57627.8487,-6549.239939,-39044.13897,-61731.38311,-76295.80215,18777.76757213683,48589.60790510272,-65199.21156,-100274.9324,-64291.75309,10412.11311961569,-25751.71301,23640.34487489997,-28060.33529,R,,,,,,,,,,,,,,
108,11282.981787083363,-39712.38908,-57145.29689,-5985.640703,-38542.52112,-61339.64644,-75814.85967,17012.27033284549,45248.64795787907,-64800.74701,-99936.99639,-63791.02931,11029.870632871465,-25175.95442,24529.18434490971,-27182.33641,R,,,,,,,,,,,,,,
110,14499.48722117987,-40473.19776,-57965.74002,-6977.432308,-39278.3182,-61994.55255,-76582.32916,20418.18444945627,47631.00864064797,-65074.75705,-100186.263,-64067.16276,10661.335070292364,-25547.2616,23961.718256678374,-27779.99971,R,,,,,,,,,,,,,,
112,10484.085736761777,-39635.29791,-57209.55815,-5958.460982,-38675.06697,-61408.84744,-75945.57267,16630.927220693495,47142.37716,-65193.75774,-100293.7749,-64256.035,10532.723132696527,-25644.20112,23940.50645119029,-27808.83346,R,,,,,,,,,,,,,,
114,13833.31583,-40209.31306,-57652.7709,-6563.276835,-38977.32961,-61738.62508,-76266.38726,19448.766940685146,45525.22844376903,-64849.78674,-100009.8854,-63761.65912,11059.799618697121,-25200.72016,24558.040447001513,-27224.98354,R,,,,,,,,,,,,,,
116,12554.706639612514,-40098.85074,-57721.3684,-6537.997012,-39154.0872,-61819.06901,-76429.84556,18826.002636671383,48664.39684205018,-65344.29673,-100444.7833,-64387.91029,10402.144241588621,-25828.31244,23756.46218734529,-28084.63163,R,,,,,,,,,,,,,,
118,11237.339524905627,-39715.78654,-57240.22475,-5977.28115,-38652.84933,-61429.41105,-75953.21696,16978.921530118172,45224.70923956743,-64989.19457,-100145.337,-63933.02994,10937.155596870853,-25311.5401,24528.916123976247,-27285.86969,R,,,,,,,,,,,,,,
120,14583.909759987566,-40450.42133,-58012.36576,-6904.67738,-39363.92538,-62042.74291,-76658.4145,20502.38347081941,47637.200073862085,-65214.58956,-100349.5872,-64156.14505,10650.002735853523,-25625.24684,24077.61205167914,-27793.83544,R,,,,,,,,,,,,,,
122,10500.402510214151,-39641.77992,-57302.07202,-5946.972185,-38793.59827,-61498.36618,-76080.17487,16648.674505791012,47225.99503,-65342.08391,-100462.8435,-64356.5955,10512.673617920116,-25733.18341,24053.919202556517,-27834.56031,R,,,,,,,,,,,,,,
124,13772.899064171204,-40219.3937,-57751.40914,-6566.942521,-39098.8784,-61836.19044,-76411.22656,19383.812771298024,45489.15272821817,-65022.27515,-100197.6177,-63880.90567,10998.779356334133,-25313.48471,24612.288130794543,-27287.36726,R,,,,,,,,,,,,,,
126,12632.803634739355,-40103.87988,-57813.5917,-6533.973698,-39276.99945,-61908.31952,-76556.53525,18899.472820695977,48646.24722555247,-65523.46832,-100635.7343,-64515.02466,10330.126920953622,-25947.42488,23796.717679109297,-28162.10278,R,,,,,,,,,,,,,,
128,11198.469841297847,-39711.4503,-57334.03502,-5974.867162,-38769.16781,-61518.4604,-76078.99023,16944.432788423634,45266.05996680975,-65160.34188,-100329.2472,-64059.25024,10880.382165954372,-25419.45433,24598.474752721162,-27349.43805,R,,,,,,,,,,,,,,
130,14582.143972175596,-40453.17059,-58104.18673,-6910.712351,-39476.86875,-62130.49586,-76779.33744,20496.504962027666,47604.27595427942,-65383.61345,-100530.5246,-64275.36926,10596.29149392742,-25725.87439,24141.426282099044,-27855.12392,R,,,,,,,,,,,,,,
132,10461.35401265073,-39645.33384,-57405.98528,-5968.228694,-38911.01198,-61596.78091,-76217.43694,16620.80188045524,47240.99305164732,-65518.7968,-100652.9451,-64488.0014,10442.10916067471,-25847.06555,24086.396287250078,-27921.53095,R,,,,,,,,,,,,,,
134,13713.868107064738,-40213.51519,-57834.60234,-6565.333195,-39201.45055,-61920.05419,-76526.4051,19330.213288094197,45449.254864365445,-65186.73929,-100376.8564,-64004.91315,10939.793102716578,-25413.44171,24657.59511680545,-27357.01529,R,,,,,,,,,,,,,,
136,12615.771605464412,-40122.45418,-57923.74109,-6564.729698,-39394.18964,-62013.50683,-76699.58642,18892.029689792358,48611.51261466892,-65694.3027,-100819.5103,-64643.86012,10253.21456828291,-26058.28953,23805.52426642469,-28249.31929,R,,,,,,,,,,,,,,
138,11189.998530149285,-39701.66024,-57410.27682,-5954.951758,-38867.6943,-61596.31152,-76185.00455,16947.20440473609,45310.271717342344,-65313.67484,-100493.4431,-64175.97105,10831.275383386062,-25509.97889,24647.067445167002,-27405.47388,R,,,,,,,,,,,,,,
140,14560.64159400959,-40472.16957,-58213.26324,-6935.098104,-39594.30481,-62234.87851,-76917.42652,20469.61581344793,47574.23520973149,-65545.79771,-100701.6943,-64400.42727,10526.107016337755,-25827.12779,24163.599212598707,-27926.5601,R,,,,,,,,,,,,,,
142,10543.94370841309,-39640.61763,-57481.82475,-5940.132551,-39016.06518,-61672.30745,-76314.53291,16703.860962851162,47256.43810706593,-65689.02769,-100833.4578,-64624.81643,10362.089915524712,-25956.79026,24088.877330884618,-28008.90392,R,,,,,,,,,,,,,,
144,13775.290700827922,-40188.25772,-57878.63527,-6501.854241,-39291.43867,-61969.96563,-76593.75091,19377.889559017367,45503.368437691744,-65318.14519,-100520.511,-64099.79631,10933.579317758004,-25472.53972,24773.980650184232,-27364.63724,R,,,,,,,,,,,,,,
146,12725.89865039571,-40116.55332,-57988.00236,-6528.385762,-39500.94157,-62083.44544,-76788.54636,18988.008080483447,48666.47555428452,-65832.07885,-100965.0425,-64735.41286,10240.496425687841,-26124.13777,23916.344215434103,-28263.78086,R,,,,,,,,,,,,,,
148,11223.41438810997,-39670.83718,-57442.23981,-5871.110364,-38951.42394,-61642.8255,-76240.34747,16985.02355635447,45344.49223810342,-65456.43544,-100648.1842,-64274.81047,10805.95086,-25588.56763,24739.246039300688,-27433.27945,R,,,,,,,,,,,,,,
150,14606.84264979871,-40457.30566,-58253.69754,-6864.57835,-39682.21422,-62291.09315,-76982.20187,20505.289197598602,47591.55781168435,-65663.07731,-100830.5297,-64467.46015,10547.385877059207,-25872.30067,24323.347130220787,-27900.92264,R,,,,,,,,,,,,,,
152,10549.71045848256,-39638.49421,-57552.50097,-5907.141376,-39121.87834,-61755.72416,-76412.70178,16717.45082347999,47306.86364,-65832.50354,-100983.0804,-64723.09705,10334.641973333595,-26036.22836,24179.49130290643,-28029.24401,R,,,,,,,,,,,,,,
154,13644.778864953383,-40203.79218,-57978.05583,-6514.01359,-39405.43257,-62080.02562,-76729.02366,19251.19987144469,45444.717460241016,-65475.23325,-100685.0869,-64210.01276,10876.001224041132,-25567.82521,24808.223522689765,-27410.07834,R,,,,,,,,,,,,,,
156,12713.13580431173,-40131.0596,-58085.32185,-6533.370201,-39617.2824,-62190.35383,-76917.27005,18988.544522350374,48589.920829525094,-66006.64598,-101144.7282,-64866.5282,10143.892186152005,-26242.69143,23880.20144464987,-28350.93032,R,,,,,,,,,,,,,,
158,11099.809241272122,-39682.88477,-57551.13751,-5893.283295,-39066.80364,-61763.77079,-76388.85246,16883.501933038468,45351.46598237348,-65617.68092,-100817.968,-64399.24263,10732.972411271621,-25689.44105,24740.69890269028,-27494.65734,R,,,,,,,,,,,,,,
160,14496.91677056751,-40478.07044,-58361.65647,-6896.966028,-39785.72515,-62408.68567,-77124.64954,20407.545019095545,47462.58824617723,-65839.0973,-101012.2718,-64598.97782,10434.286050115354,-25991.70369,24256.98480093298,-27992.25187,R,,,,,,,,,,,,,,
162,10507.219792273021,-39648.44074,-57650.13339,-5914.562156,-39220.11426,-61860.79971,-76540.84433,16698.31773022625,47287.30586615871,-65994.50898,-101149.4891,-64840.28725,10241.792826866249,-26142.44385,24140.286343131822,-28099.71906,R,,,,,,,,,,,,,,
164,13588.273654970368,-40202.89811,-58053.00123,-6489.53843,-39487.32936,-62163.39763,-76828.176,19218.65573151776,45404.12669231018,-65624.56526,-100834.5977,-64315.42359,10804.453290039693,-25656.65104,24809.13994421243,-27447.85278,R,,,,,,,,,,,,,,
166,12745.769351216479,-40138.32392,-58158.03208,-6510.370256,-39703.87306,-62276.67627,-77010.65564,19046.524947467442,48620.09568453976,-66135.70495,-101275.5977,-64947.70973,10116.198374771879,-26301.87885,23946.384959982035,-28342.72723,R,,,,,,,,,,,,,,
168,11110.918058266408,-39667.93146,-57597.11505,-5831.748942,-39140.47499,-61825.39455,-76453.29254,16931.692294084107,45369.45914,-65766.27532,-100961.3768,-64503.26765,10674.902579176734,-25772.23191,24764.57056576855,-27515.22094,R,,,,,,,,,,,,,,
170,14584.848533254688,-40463.96648,-58398.58155,-6821.685353,-39864.22448,-62463.38039,-77177.04203,20542.996590494706,47525.26253762991,-65959.14852,-101126.7574,-64673.34207,10437.772922250382,-26031.48979,24369.771703454462,-27949.33652,R,,,,,,,,,,,,,,
172,10466.964300509013,-39658.40961,-57738.48984,-5900.078225,-39324.63101,-61960.95788,-76655.62053,16720.78123340383,47383.46307080544,-66135.05675,-101284.8289,-64941.13832,10220.536317889253,-26209.83436,24213.488306222953,-28094.10877,R,,,,,,,,,,,,,,
174,13491.758822412352,-40204.30627,-58125.01855,-6462.24695,-39579.55266,-62254.52569,-76930.25642,19180.41189675473,45364.00531,-65782.16741,-100992.0881,-64438.60405,10741.488425909094,-25749.85781,24810.548104113117,-27480.55339,R,,,,,,,,,,,,,,
176,12663.537283365404,-40154.57364,-58252.89288,-6512.650134,-39803.78536,-62381.66241,-77134.30549,19021.602752399773,48571.19006767155,-66294.80467,-101432.1046,-65069.07971,10046.863263471516,-26399.3101,23929.621151640553,-28387.69893,R,,,,,,,,,,,,,,
178,10965.430553606815,-39650.98884,-57661.64454,-5796.455538,-39215.5098,-61907.58191,-76553.22719,16845.66042967563,45340.468924101464,-65899.55877,-101097.4096,-64602.06236,10645.040648584443,-25845.34447,24794.611310316483,-27528.96726,R,,,,,,,,,,,,,,
180,14460.170502682986,-40461.41839,-58478.42198,-6819.137254,-39949.87636,-62561.59396,-77291.05828,20450.549775427553,47430.02175450585,-66088.65453,-101258.5209,-64766.68295,10404.334712545242,-26102.76951,24399.723041024572,-27964.13338,R,,,,,,,,,,,,,,
182,10411.733139959948,-39635.49908,-57800.22535,-5875.603065,-39404.44909,-62043.61463,-76750.86132,16700.418794205045,47336.882035360584,-66273.59286,-101423.8791,-65044.51514,10168.948491686404,-26292.62522,24228.061643607813,-28131.30207,R,,,,,,,,,,,,,,
184,13425.307086146724,-40178.06532,-58180.40617,-6435.380153,-39653.29106,-62328.15234,-77021.608,19132.065073497903,45314.29503,-65901.68219,-101108.6972,-64521.61843,10724.255230934052,-25807.86059,24888.958023662333,-27479.18993,R,,,,,,,,,,,,,,
186,12593.531619731382,-40159.49102,-58354.63802,-6552.995032,-39894.0417,-62490.35895,-77273.82508,18953.474635299997,48523.91612814857,-66437.4088,-101565.768,-65177.86565,9982.356129,-26488.9853,23954.610401941587,-28431.06132,R,,,,,,,,,,,,,,
188,10790.66226371077,-39657.94023,-57777.71715,-5860.42623,-39306.07907,-62022.6934,-76709.84587,16670.266290934836,45208.88420449307,-66067.97917,-101254.0953,-64740.62082,10525.235298303998,-25974.87282,24741.07888234602,-27632.50055,R,,,,,,,,,,,,,,
190,14381.805286622679,-40466.89456,-58576.85907,-6869.83101,-40027.57103,-62653.72785,-77427.42627,20346.92708813275,47292.759691805804,-66235.41608,-101389.5692,-64879.62632,10318.481662092408,-26206.68277,24399.588930557842,-28032.50736,R,,,,,,,,,,,,,,
192,10344.163816471555,-39613.81788,-57869.24754,-5889.818774,-39452.14772,-62106.13246,-76850.14777,16613.80578444073,47239.33902255762,-66419.95209,-101547.6407,-65157.79378,10080.346176665566,-26402.26053,24225.31237903981,-28210.36019,R,,,,,,,,,,,,,,
194,13395.065175898693,-40115.36868,-58192.07379,-6382.67474,-39662.83526,-62341.65279,-77052.47576,19058.86311040677,45206.738437025364,-66001.72859,-101187.4424,-64587.69019,10710.64301856077,-25865.17046,24990.300833022695,-27489.58349,R,,,,,,,,,,,,,,
196,12690.60524590078,-40088.90421,-58348.60305,-6479.726014,-39903.78707,-62488.88373,-77284.77744,19004.391909169186,48525.30194,-66495.52333,-101605.4424,-65197.06579,10051.423019340398,-26494.8191,24173.232814458945,-28370.55515,R,,,,,,,,,,,,,,
198,10851.660174329303,-39555.36807,-57735.22648,-5738.810389,-39293.31622,-61995.62544,-76686.80122,16698.831820348718,45260.20380976246,-66123.36679,-101289.9251,-64762.57023,10605.902744043202,-25973.75524,24980.264899762264,-27561.71257,R,,,,,,,,,,,,,,
200,14537.105207098151,-40366.55758,-58520.55502,-6736.346392,-40014.4729,-62619.26146,-77385.91908,20470.10755182595,47343.34168950817,-66271.40239,-101404.8578,-64883.49317,10429.055741912813,-26183.74988,24680.528006616594,-27930.76222,R,,,,,,,,,,,,,,
202,10481.69410010506,-39519.80645,-57832.2554,-5776.36132,-39453.73469,-62091.96145,-76836.55791,16720.758881659374,47421.21516719046,-66446.64007,-101555.5086,-65158.39728,10215.998913764824,-26367.99531,24549.166804452754,-28090.17486,R,,,,,,,,,,,,,,
