,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
36,75687.54413,47427.22779,2741.754382,44640.47934,48371.23136,-9529.956821,-25524.8428,96800.08552,130742.8188,11981.80908,-15913.168,-5684.294484,75768.4798,64877.01117,134536.1334,42127.47271,V
38,76098.70447,47740.10751,2894.908535,44962.65739,48436.20788,-9410.91143,-25444.13065,98153.57305,135174.3651,11771.23329,-16157.2267,-6046.437448,75525.00224,64629.01856,134124.593,41608.73343,V
40,76297.90322,47957.2547,3175.869963,45227.52556,48690.8166,-9204.940105,-25180.89416,94857.3166,128810.2199,12010.06168,-15874.0748,-5699.851298,75847.18029,65001.35392,134851.5835,42287.10887,V
42,75722.18933,47478.32387,2634.913043,44609.1422,48401.80855,-9611.205412,-25709.26705,98842.2303,134887.1675,11871.59263,-16063.25997,-5869.098707,75744.60813,64827.45735,134494.1344,41827.4676,V
44,76510.46831,48161.81787,3204.614306,45353.65645,48742.27032,-9187.148116,-25250.38573,95630.10581,131528.0579,11836.32157,-16067.35034,-5971.38029,75649.85909,64841.22602,134576.7912,41902.21183,V
46,75874.76234,47664.3798,2800.226545,44790.95129,48585.58459,-9488.270818,-25599.34117,97036.67874,130937.7931,11984.73716,-15927.27195,-5697.906697,75906.47947,65058.28381,134938.0177,42194.25973,V
48,76242.62735,47946.43646,2910.577108,45050.25387,48632.54561,-9400.562573,-25564.09246,98375.77175,135423.4306,11755.60942,-16185.4346,-6078.869829,75628.13319,64788.76648,134483.048,41647.469,V
50,76478.03592,48185.01898,3215.700771,45349.72255,48901.92883,-9171.077212,-25270.94934,95084.99147,129050.7023,12002.88677,-15894.07961,-5726.360467,75962.91762,65172.68004,135220.4991,42338.0932,V
52,75862.84886,47678.66256,2641.797381,44678.3879,48595.53112,-9603.762281,-25832.24634,98944.86951,134984.2858,11846.42456,-16100.29681,-5912.997533,75824.33681,64973.81657,134803.8625,41842.04094,V
54,76714.15975,48399.931,3268.249723,45506.40827,48968.98406,-9129.815892,-25299.3584,95863.03334,131732.4199,11841.68599,-16082.48247,-5984.679578,75791.90442,65019.30237,134957.5084,41965.2661,V
56,76044.0321,47880.58822,2837.598662,44894.35046,48805.01167,-9458.163018,-25679.20395,96997.742,130943.0904,11985.60887,-15942.44879,-5709.596659,76047.67544,65234.3038,135307.9614,42256.55404,V
58,76398.9778,48157.30282,2946.764582,45154.3236,48845.7589,-9371.19238,-25641.34009,98381.80672,135436.7745,11767.72407,-16194.71058,-6082.311998,75785.62358,64971.96138,134850.1083,41717.54172,V
60,76616.95202,48389.80566,3245.070964,45440.67179,49100.07704,-9150.491256,-25362.45738,95026.80987,129027.9706,12003.98201,-15917.12426,-5745.962947,76097.60923,65336.22776,135553.0707,42388.65285,V
62,76020.33925,47892.79227,2699.308419,44803.80354,48798.9767,-9560.489304,-25888.7292,98966.81892,134940.4541,11852.23601,-16116.99356,-5926.497987,75969.80196,65148.49545,135156.126,41913.00773,V
64,76879.76383,48617.65934,3335.908453,45645.99492,49171.15559,-9078.652749,-25343.05606,95988.78425,131845.7433,11855.72289,-16089.88089,-5994.424938,75951.18296,65206.67704,135338.9633,42053.15316,V
66,76222.10845,48108.30779,2918.333163,45048.6222,49010.78183,-9394.12527,-25708.77531,97096.89434,131032.6762,12027.13842,-15919.06886,-5687.267266,76251.47864,65454.62495,135767.2451,42400.02989,V
68,76557.1611,48367.56568,3012.121083,45282.08617,49039.81674,-9320.118644,-25684.38955,98470.20787,135545.6722,11797.89892,-16179.10906,-6065.011747,75968.72908,65179.25145,135288.7389,41841.05746,V
70,76787.85345,48612.74196,3326.408962,45586.8522,49296.72769,-9084.195982,-25386.68667,95089.81944,129078.5526,12031.98874,-15904.7414,-5727.366296,76268.89065,65531.87257,135971.8306,42495.96357,V
72,76201.14251,48120.66831,2799.77951,44971.26281,49004.05395,-9480.023024,-25893.84775,99040.69144,134956.6144,11895.95603,-16087.39985,-5888.432966,76158.33892,65357.64073,135607.7877,42045.03948,V
74,77039.75761,48837.06407,3420.018067,45788.93432,49366.57689,-9010.837556,-25369.8111,96016.38866,131943.7333,11915.67027,-16050.8324,-5943.731182,76157.53426,65426.75232,135817.8718,42200.18294,V
76,76361.7845,48318.03421,2993.479728,45172.78614,49193.0156,-9333.730857,-25745.72274,97049.91097,131012.8279,12074.9935,-15895.37601,-5656.444211,76420.7484,65654.29308,136197.8067,42518.71765,V
78,76670.5515,48562.74111,3079.958627,45392.99552,49214.96501,-9266.608568,-25726.45554,98439.9436,135482.0145,11830.21955,-16175.42102,-6052.181846,76102.01253,65354.80205,135661.3425,41927.51401,V
80,76885.17295,48800.966,3387.362169,45684.57403,49460.25306,-9038.397257,-25440.28615,95008.48144,129029.4011,12070.81372,-15896.02421,-5712.43533,76406.84562,65713.18993,136350.4692,42594.2889,V
82,76291.06358,48309.11586,2863.884314,45065.78834,49163.53365,-9432.726733,-25941.23345,98976.56429,134901.3385,11935.76448,-16075.66518,-5874.306664,76297.41148,65543.16021,135990.7849,42154.29481,V
84,77129.67868,49029.19966,3494.404673,45898.07789,49524.60373,-8953.192407,-25401.93056,96001.77062,131938.3466,11959.79261,-16039.00832,-5920.552423,76308.16267,65615.60221,136211.6872,42318.55778,V
86,76447.90577,48511.26504,3073.923656,45284.4778,49346.12505,-9273.336443,-25776.67991,96977.9607,130905.2266,12110.48807,-15892.15736,-5637.892263,76555.2612,65828.10024,136568.8904,42627.28007,V
88,76741.16066,48743.92435,3151.528913,45493.51132,49359.13376,-9214.149024,-25766.50986,98431.27113,135482.1039,11885.60717,-16154.25392,-6012.663962,76271.66227,65550.13395,136082.6729,42069.38053,V
90,77004.12893,49010.33479,3501.467824,45845.26072,49626.84061,-8953.259463,-25431.99366,95086.89136,129046.0532,12124.05558,-15879.32746,-5678.86301,76573.8802,65901.2128,136758.7908,42727.55,V
92,76416.09924,48514.95308,2986.438928,45242.07655,49337.8102,-9339.430551,-25917.40649,99060.11511,134946.5114,12023.47273,-16030.3135,-5805.70916,76525.84631,65771.01389,136492.1345,42351.37014,V
94,77184.86514,49189.19345,3553.972072,45987.08254,49656.56843,-8918.457796,-25458.12284,96043.8366,132082.4036,12016.36487,-16017.46124,-5888.880001,76486.68605,65804.85443,136636.5938,42459.06084,V
96,76521.57712,48677.71848,3149.405497,45388.74869,49481.75543,-9227.627126,-25811.72744,97002.56997,130911.3286,12146.25086,-15884.60247,-5627.699867,76697.03832,65996.43123,136929.5358,42734.25552,V
98,76842.2576,48926.33694,3252.804667,45630.23694,49510.74565,-9144.724506,-25768.32035,98552.6858,135567.4428,11935.60802,-16131.20927,-5983.696101,76439.2333,65735.69813,136472.912,42201.47934,V
100,77055.18032,49166.88641,3557.79422,45913.81352,49751.00455,-8923.732808,-25493.37155,95052.04499,129148.2454,12176.00103,-15853.33238,-5646.005946,76747.64267,66088.87805,137159.2,42861.68282,V
102,76431.14196,48646.82837,3016.390266,45264.89768,49446.59614,-9334.602575,-26009.58508,98910.87251,134828.4048,12028.56893,-16044.93154,-5813.91225,76614.33686,65902.66566,136759.2379,42402.62269,V
104,77283.39163,49376.67988,3665.41787,46124.45636,49814.01411,-8840.494912,-25449.07039,96050.36331,131964.0064,12047.52321,-16015.49429,-5864.851876,76613.93453,65960.31081,136942.2986,42543.50573,V
106,76628.84314,48876.49255,3275.044653,45544.40624,49641.72687,-9136.230843,-25795.58948,97014.97519,130935.0885,12236.90954,-15832.29939,-5549.222892,76928.0883,66221.06626,137399.0118,42925.00531,V
108,76865.9281,49072.5844,3307.409979,45689.75963,49633.54613,-9112.068607,-25831.53109,98427.15841,135487.1107,11978.70218,-16120.83806,-5955.354089,76586.82186,65903.49268,136821.0628,42308.52184,V
